timestamp,-1min,sma7,sma25,sma50,ema7,ema25,ema50,close
1682075700,27955.12,27972.39514582538,28016.186216698115,28036.630512261923,27961.52057379174,27990.477547997543,28026.710761688166,27950.23
1682075760,27950.23,27969.15441070747,28013.52716803019,28034.892102016685,27958.5679303438,27987.341582766963,28023.691123974902,27949.71
1682075820,27949.71,27969.508066320686,28011.851281308984,28033.62685997635,27961.833447757854,27986.132999477195,28021.649511270007,27971.63
1682075880,27971.63,27971.86834256059,28010.818430056628,28032.674922776823,27967.88258581839,27986.125076440487,28020.25266769079,27986.03
1682075940,27986.03,27973.91857933765,28009.834492854363,28031.745824321286,27972.466939363796,27986.13237825276,28018.91805327154,27986.22
1682076000,27986.22,27967.905925146555,28006.714313140186,28029.74750783486,27962.307704522846,27981.95527223332,28015.502835496183,27931.83
1682076060,27931.83,27966.739364411333,28004.83534061458,28028.34735767816,27961.665778392136,27980.246405138452,28013.316057633587,27959.74
1682076120,27959.74,27971.045169495428,28004.51712699,28027.718010524593,27970.469333794103,27981.525912435493,28012.671506353836,27996.88
1682076180,27996.88,27975.31728813894,28004.374441910397,28027.1826503141,27978.089500345577,27983.02007301738,28012.211839437998,28000.95
1682076240,28000.95,27980.18910411909,28004.576264233983,28026.827397307814,27985.92212525918,27985.050836631424,28012.10235553847,28009.42
1682076300,28009.42,27985.843517816364,28005.184013664624,28026.686249361657,27994.384093944387,27987.721541505933,28012.403047478143,28019.77
1682076360,28019.77,27990.767300985455,28005.789053118042,28026.558724374427,28000.86557045829,27990.228346005475,28012.71312404763,28020.31
1682076420,28020.31,27995.049115130387,28006.387090993318,28026.442349886936,28005.834177843717,27992.575396312746,28013.027903496743,28020.74
1682076480,28020.74,27998.254955826043,28006.831207353585,28026.263302889198,28008.74813338279,27994.491904288687,28013.202887673342,28017.49
1682076540,28017.49,27999.74996213661,28006.90675905944,28025.91243683141,28008.741100037092,27995.586373189555,28013.02708815674,28008.72
1682076600,28008.72,28000.644253259954,28006.870888697063,28025.514388094783,28008.058325027818,27996.388190636513,28012.751908229024,28006.01
1682076660,28006.01,28000.456502794248,28006.569253149177,28024.99070033289,28005.876243770865,27996.614483664474,28012.225558886705,27999.33
1682076720,27999.33,28005.534145252215,28007.74648302321,28025.210886326233,28013.40718282815,27999.644138767206,28013.157889910755,28036
1682076780,28036,28009.82355307333,28008.859023702284,28025.41786859971,28018.94538712111,28002.406897323574,28014.036404031904,28035.56
1682076840,28035.56,28013.831616919993,28010.01986275419,28025.66711122771,28023.679040340834,28005.135597529454,28014.971447011045,28037.88
1682076900,28037.88,28017.458528788564,28011.187868244026,28025.93816900316,28027.564280255625,28007.75747464257,28015.922370657667,28039.22
1682076960,28039.22,28019.9673103902,28012.141153514265,28026.119805623097,28029.42821019172,28009.85459197776,28016.671297298544,28035.02
1682077020,28035.02,28021.59769462017,28012.910707373692,28026.225009510632,28029.91615764379,28011.510392594857,28017.24810916919,28031.38
1682077080,28031.38,28023.968023960148,28013.92187907874,28026.464309320418,28031.984618232844,28013.562670087562,28018.069359790003,28038.19
1682077140,28038.19,28026.119734822983,28014.926203915595,28026.715623134012,28033.74596367463,28015.52169546544,28018.89134568059,28039.03
1682077200,28039.03,28027.80977270542,28015.847155758973,28026.94031067133,28034.796972755972,28017.24694966041,28019.638743889194,28037.95
1682077260,28037.95,28026.678376604646,28016.008869528618,28026.799304457898,28031.07022956698,28017.450261224993,28019.648597070012,28019.89
1682077320,28019.89,28027.84860851827,28016.76331474747,28026.960718368744,28032.020172175235,28018.790241130762,28020.24551483197,28034.87
1682077380,28034.87,28030.09166444423,28017.834782157573,28027.292504001372,28034.902629131426,28020.694837966857,28021.15941621111,28043.55
1682077440,28043.55,28028.941426666483,28018.00299087127,28027.187453921346,28031.68697184857,28020.798311969404,28021.193948908713,28022.04
1682077500,28022.04,28025.41836571413,28017.45407123642,28026.72930484292,28024.835228886426,28019.52767258714,28020.530656794646,28004.28
1682077560,28004.28,28023.637170612114,28017.27390838696,28026.453718746063,28021.86392166482,28019.021697772747,28020.23337613603,28012.95
1682077620,28012.95,28018.874717667524,28016.194952051483,28025.730644371142,28013.972941248616,28016.81233640561,28019.059518248345,27990.3
1682077680,27990.3,28015.75547228645,28015.428753969427,28025.15683148372,28009.73970593646,28015.29138745133,28018.196007728806,27997.04
1682077740,27997.04,28014.78469053124,28015.170003810646,28024.832894854047,28009.544779452342,28014.80435764738,28017.833811347282,28008.96
1682077800,28008.96,28015.894020455347,28015.465203658223,28024.787236956967,28012.796084589256,28015.40017628989,28018.018759921903,28022.55
1682077860,28022.55,28019.382017533153,28016.458995511894,28025.097692217827,28019.674563441942,28017.31631657528,28018.892926199474,28040.31
1682077920,28040.31,28025.317443599844,28018.237835691416,28025.814338373468,28029.988422581453,28020.67121530026,28020.541438897537,28060.93
1682077980,28060.93,28030.53638022844,28019.98232226376,28026.535051606,28037.95381693609,28023.838814123315,28022.161382470178,28061.85
1682078040,28061.85,28036.455468767235,28022.061829373208,28027.443750573875,28046.457862702067,28027.541213036908,28024.114661588996,28071.97
1682078100,28071.97,28044.350401800486,28024.848156198277,28028.729275562397,28057.77339702655,28032.4780428033,28026.7658513306,28091.72
1682078160,28091.72,28049.033201543272,28026.939429950347,28029.697290051146,28062.612547769913,28035.91280874151,28028.740915984305,28077.13
1682078220,28077.13,28051.40988703709,28028.488652752334,28030.416744250124,28063.376910827435,28038.201823453703,28030.189115357472,28065.67
1682078280,28065.67,28054.341331746076,28030.226306642242,28031.24700936512,28065.515183120573,28040.796298572644,28031.826012794434,28071.93
1682078340,28071.93,28056.249712925208,28031.72525437655,28031.976069177817,28066.06138734043,28042.865814067056,28033.2328358221,28067.7
