timestamp,-1min,sma7,sma25,sma50,ema7,ema25,ema50,price
1681421520,30318.49,30315.348575309345,30308.691930182464,30320.041440088462,30317.626574622052,30311.516045763732,30308.734523767736,30323.32
1681421580,30323.32,30318.687350265154,30309.893052975163,30320.415011286692,30322.899930966538,30313.608657628058,30309.910424796453,30338.72
1681421640,30338.72,30321.736300227272,30311.098530856158,30320.80731106096,30327.182448224903,30315.641068579745,30311.091584608355,30340.03
1681421700,30340.03,30323.11968590909,30311.91138962191,30321.019564839735,30328.241836168676,30316.854832535148,30311.88877736881,30331.42
1681421760,30331.42,30323.88830220779,30312.574934037035,30321.16917354294,30328.306377126508,30317.75061464783,30312.540197864153,30328.5
1681421820,30328.5,30324.377116178104,30313.164336675556,30321.291990072084,30328.05728284488,30318.485951982613,30313.11940579105,30327.31
1681421880,30327.31,30324.53752815266,30313.657763208532,30321.376150270644,30327.41796213366,30319.025494137797,30313.60491928944,30325.5
1681421940,30325.5,30324.30930984514,30314.02905268019,30321.40742726523,30326.298471600247,30319.326609973352,30313.97100088593,30322.94
1681422000,30322.94,30325.586551295833,30314.797890572987,30321.644278719923,30328.036353700183,30320.3976399754,30314.72704006687,30333.25
1681422060,30333.25,30327.974186825002,30315.897974950072,30322.057393145526,30331.602265275138,30322.082436900368,30315.808332613273,30342.3
1681422120,30342.3,30330.770731564287,30317.16405595207,30322.567245282615,30335.589198956353,30324.041480215725,30317.053103883343,30347.55
1681422180,30347.55,30334.706341340818,30318.810293713985,30323.282300376963,30341.271899217267,30326.6782894299,30318.671413534972,30358.32
1681422240,30358.32,30336.92257829213,30320.06668196542,30323.821054369422,30343.50892441295,30328.489190242988,30319.908613004187,30350.22
1681422300,30350.22,30337.759352821828,30320.975214686805,30324.200233282034,30343.32669330971,30329.588483301224,30320.805530141275,30342.78
1681422360,30342.78,30338.790873847283,30321.935406099336,30324.61582861639,30343.740019982284,30330.772446124207,30321.753548567107,30344.98
1681422420,30344.98,30340.050749011953,30322.962389855362,30325.07571204407,30344.707514986712,30332.067642576192,30322.76752705467,30347.61
1681422480,30347.61,30342.5334991531,30324.34109426115,30325.722797803184,30347.888136240035,30334.018593147255,30324.126839719196,30357.43
1681422540,30357.43,30344.771570702662,30325.695450490704,30326.37234184712,30350.466102180024,30335.8787013667,30325.463042083145,30358.2
1681422600,30358.2,30345.774203459423,30326.739232471078,30326.880695010175,30350.79707663502,30337.102647415413,30326.495471805374,30351.79
1681422660,30351.79,30345.77360296522,30327.500463172233,30327.25848110997,30349.540307476265,30337.769366844997,30327.251335656143,30345.77
1681422720,30345.77,30345.971659684474,30328.286844645343,30327.65651148777,30348.945230607198,30338.491723241536,30328.032067591197,30347.16
1681422780,30347.16,30346.09713687241,30329.02937085953,30328.04038125802,30348.421422955398,30339.13466760757,30328.770025724873,30346.85
1681422840,30346.85,30346.570403033493,30329.844596025152,30328.46777363286,30348.668567216548,30339.9250777916,30329.579436480763,30349.41
1681422900,30349.41,30346.94748831442,30330.619212184145,30328.8826181602,30348.80392541241,30340.63930257686,30330.349262501124,30349.21
1681422960,30349.21,30347.34784712665,30331.384443696777,30329.299965796996,30349.040444059305,30341.34012545556,30331.11007573637,30349.75
1681423020,30349.75,30347.253868965698,30331.996665948904,30329.647766481055,30348.45283304448,30341.75165426667,30331.72105315847,30346.69
1681423080,30346.69,30344.950459113457,30331.961999310948,30329.67741115143,30344.12212478336,30340.934603938465,30331.697874603236,30331.13
1681423140,30331.13,30341.026107811536,30331.382719338508,30329.433462928402,30337.46159358752,30339.130403635503,30331.140310893305,30317.48
1681423200,30317.48,30339.443806695603,30331.325410564965,30329.44379366983,30335.58369519064,30338.424218740467,30331.093632034743,30329.95
1681423260,30329.95,30338.778977167658,30331.463994142367,30329.550717796435,30335.38527139298,30338.14466345274,30331.238587641226,30334.79
1681423320,30334.79,30340.779123286564,30332.31663437667,30330.01530344051,30339.733953544735,30339.270458571755,30332.0833489102,30352.78
1681423380,30352.78,30341.370677102765,30332.820769001602,30330.313397371694,30341.03046515855,30339.70503868162,30332.586746992154,30344.92
1681423440,30344.92,30343.432008945227,30333.739938241542,30330.82312942426,30344.722848868914,30340.943112629182,30333.49707063952,30355.8
1681423500,30355.8,30344.690293381624,30334.47994071188,30331.251466835776,30346.602136651687,30341.8121039654,30334.232087477187,30352.24
1681423560,30352.24,30347.00882289853,30335.537543083406,30331.844837499062,30350.181602488763,30343.281942121903,30335.278672282006,30360.92
1681423620,30360.92,30347.363276770167,30336.09564136007,30332.197740749078,30350.008701866573,30343.759485035604,30335.835979251337,30349.49
1681423680,30349.49,30348.272808660146,30336.801015705667,30332.628385934095,30350.939026399927,30344.52644772517,30336.537705555205,30353.73
1681423740,30353.73,30348.752407422984,30337.39417507744,30333.00841821541,30351.111769799947,30345.072874823236,30337.129560239315,30351.63
1681423800,30351.63,30351.149206362556,30338.519608074344,30333.6588498511,30354.71632734996,30346.646499836836,30338.24330297503,30365.53
1681423860,30365.53,30353.795034025046,30339.765623751373,30334.379072854077,30358.45474551247,30348.417538310925,30339.475722466206,30369.67
1681423920,30369.67,30356.697172021468,30341.13939880132,30335.173691396998,30362.368559134353,30350.393881517775,30340.833929428314,30374.11
1681423980,30374.11,30358.703290304114,30342.323422849266,30335.885017569057,30364.461419350766,30351.958967554867,30342.006716509553,30370.74
1681424040,30370.74,30361.35996311781,30343.722485935297,30336.713317217676,30367.671064513077,30353.908277742954,30343.390766842513,30377.3
1681424100,30377.3,30362.362825529555,30344.708786497886,30337.34665087332,30367.848298384808,30355.02148714734,30344.37073677026,30368.38
1681424160,30368.38,30362.23670759676,30345.37963503797,30337.829317855852,30366.256223788605,30355.51829582831,30345.041688269466,30361.48
1681424220,30361.48,30361.68574936865,30345.899649636453,30338.240331498735,30364.287167841456,30355.73842691844,30345.56475931772,30358.38
1681424280,30358.38,30361.00778517313,30346.34126365099,30338.61432486876,30362.450375881093,30355.830855617023,30346.010847187612,30356.94
1681424340,30356.94,30360.38381586268,30346.753213104952,30338.974838371378,30360.99778191082,30355.893097492637,30346.427676709667,30356.64
1681424400,30356.64,30359.79469931087,30347.133484580754,30339.320541603953,30359.813336433115,30355.921320762434,30346.813258015172,30356.26
1681424460,30356.26,30362.308313695034,30348.343745197522,30340.08193077187,30364.207502324836,30357.572757626865,30348.012345936146,30377.39
1681424520,30377.39,30363.559983167175,30349.25279538962,30340.70169215643,30365.923126743626,30358.611007040185,30348.91656766414,30371.07
1681424580,30371.07,30365.83855700044,30350.463083574035,30341.477858313305,30369.31984505772,30360.218621883247,30350.116310108682,30379.51
1681424640,30379.51,30368.323048857517,30351.773760231074,30342.31290114704,30372.797383793288,30361.988727892225,30351.41488618285,30383.23
1681424700,30383.23,30369.80118473501,30352.849609821835,30343.0400431241,30374.265537844967,30363.271902669745,30352.48371417568,30378.67
1681424760,30378.67,30371.65244405858,30354.046025428965,30343.834442261617,30376.389153383723,30364.770987079766,30353.671019502126,30382.76
1681424820,30382.76,30373.844952050214,30355.364184411806,30344.697753416385,30379.04186503779,30366.480911150553,30354.97803834518,30387
1681424880,30387,30376.318530328754,30356.796017035333,30345.626998348056,30382.071398778346,30368.37930260051,30356.39693880223,30391.16
1681424940,30391.16,30377.101597424647,30357.79617635392,30346.350458381097,30382.003549083758,30369.411663938932,30357.39313728058,30381.8
1681425000,30381.8,30378.888512078265,30359.068729299765,30347.215649213478,30383.905161812818,30370.965382097478,30358.65654366173,30389.61
1681425060,30389.61,30378.413010352797,30359.728380127777,30347.782536229213,30381.818871359614,30371.318814243827,30359.319424302448,30375.56
1681425120,30375.56,30377.848294588108,30360.317644922663,30348.31608550463,30379.979153519707,30371.56044391738,30359.91317236902,30374.46
1681425180,30374.46,30378.019966789805,30361.066939125758,30348.93076379454,30379.746865139783,30372.136563616044,30360.66363619769,30379.05
1681425240,30379.05,30378.93854296269,30362.002261560727,30349.641148518644,30380.922648854837,30373.083751030194,30361.59643477817,30384.45
1681425300,30384.45,30384.44875111088,30364.222571098297,30350.99852554827,30390.069486641125,30376.5011547971,30363.789123610397,30417.51
1681425360,30417.51,30386.613215237896,30365.637668254363,30351.970555037307,30392.452114980842,30378.27798904348,30365.193471704108,30399.6
1681425420,30399.6,30389.40989877534,30367.259761524187,30353.05494393656,30395.886586235632,30380.425066809366,30366.8011786961,30406.19
1681425480,30406.19,30389.762770378864,30368.24457106322,30353.831445057825,30394.884939676725,30381.306215516335,30367.78466188449,30391.88
1681425540,30391.88,30389.609517467597,30369.06238822069,30354.528616156666,30393.336204757543,30381.874198938156,30368.60447906549,30388.69
1681425600,30388.69,30387.941014972224,30369.417092691863,30354.996643833532,30389.484653568157,30381.570799019835,30368.970185768805,30377.93
1681425660,30377.93,30384.450869976194,30369.18080898419,30355.16691095686,30382.990990176117,30380.181506787543,30368.756060836695,30363.51
1681425720,30363.51,30382.09074569388,30369.130776624825,30355.422172737723,30379.225742632087,30379.239083188502,30368.72366629408,30367.93
1681425780,30367.93,30379.247782023325,30368.85314555983,30355.557529282967,30374.966806974066,30377.927615250926,30368.46744408647,30362.19
1681425840,30362.19,30376.69381316285,30368.55381973744,30355.67377869731,30371.56760523055,30376.653952539316,30368.189112945824,30361.37
1681425900,30361.37,30373.041839853868,30367.856866947943,30355.582903123362,30366.458203922914,30374.690571574753,30367.520128124423,30351.13
1681425960,30351.13,30369.784434160458,30367.152192270023,30355.476045060892,30362.403652942186,30372.809758376694,30366.84247604111,30350.24
1681426020,30350.24,30366.115229280396,30366.230104579223,30355.248524159677,30357.82773970664,30370.60131542464,30365.950614235575,30344.1
1681426080,30344.1,30361.455910811765,30364.920900396053,30354.813553676486,30351.74580477998,30367.747368084285,30364.678041128296,30333.5
1681426140,30333.5,30356.673637838656,30363.44326438021,30354.276882602953,30345.804353584983,30364.68833977011,30363.238902260517,30327.98
1681426200,30327.98,30353.845975290278,30362.380733805,30353.92894495089,30343.573265188737,30362.549236710875,30362.205219818927,30336.88
1681426260,30336.88,30350.169407391662,30361.0099044528,30353.412566051873,30339.707448891553,30359.900064656187,30360.868152375046,30328.11
1681426320,30328.11,30346.955206335715,30359.676308274687,30352.897714730832,30336.698086668664,30357.4208289134,30359.566264046618,30327.67
1681426380,30327.67,30344.303034002045,30358.4248559437,30352.407560436215,30334.6210650015,30355.187688227757,30358.343665456556,30328.39
1681426440,30328.39,30341.168314858896,30356.982261705954,30351.806609227493,30331.555798751124,30352.662481441006,30356.932541321003,30322.36
1681426500,30322.36,30339.992841307627,30356.020571237714,30351.429277042942,30331.901849063343,30351.14536748401,30355.99165734763,30332.94
1681426560,30332.94,30340.701006835112,30355.5777483882,30351.299691502085,30335.163886797505,30350.66880075447,30355.55865117713,30344.95
1681426620,30344.95,30342.05800585867,30355.362638452672,30351.27769767204,30338.92291509813,30350.632739157973,30355.34850799371,30350.2
1681426680,30350.2,30340.126862164576,30354.289732914567,30350.822943718602,30336.3271863236,30348.93329768428,30354.29719395474,30328.54
1681426740,30328.54,30338.607310426778,30353.297743597985,30350.396284844228,30334.6178897427,30347.43765940087,30353.324362819258,30329.49
1681426800,30329.49,30338.404837508668,30352.653433854062,30350.132159147342,30335.260917307027,30346.6493779085,30352.691642708698,30337.19
1681426860,30337.19,30337.438432150288,30351.812896499898,30349.76231596439,30334.35568798027,30345.494810377077,30351.86608809267,30331.64
1681426920,30331.64,30337.371513271675,30351.2191806399,30349.506469645105,30335.0092659852,30344.83905573269,30351.281927775308,30336.97
1681426980,30336.97,30337.111297090007,30350.592413414306,30349.227340252204,30335.144449488904,30344.124512984017,30350.664989431178,30335.55
1681427040,30335.55,30336.219683220002,30349.803516877735,30348.860193447163,30334.075837116678,30343.104935062172,30349.888715335837,30330.87
1681427100,30330.87,30335.444014188575,30349.04297620263,30348.49878957822,30333.25437783751,30342.15763236508,30349.139746106983,30330.79
1681427160,30330.79,30334.876297875922,30348.34005715452,30348.158213786654,30332.808283378134,30341.33550679854,30348.4468148871,30331.47
1681427220,30331.47,30334.183969607933,30347.60765486834,30347.79564951092,30332.1137125336,30340.465852429417,30347.72458685231,30330.03
1681427280,30330.03,30331.977688235373,30346.45294867361,30347.214536520703,30328.7702844002,30338.794633011767,30346.58793638751,30318.74
1681427340,30318.74,30329.983732773173,30345.315630726665,30346.63064579029,30326.08271330015,30337.196584318554,30345.46762515663,30318.02
1681427400,30318.02,30328.713199519865,30344.346605497598,30346.119832874487,30324.83453497511,30335.95761629405,30344.51163985637,30321.09
1681427460,30321.09,30328.92702815988,30343.78114127769,30345.801636216995,30326.17840123133,30335.51549196374,30343.950791234547,30330.21
1681427520,30330.21,30328.311738422755,30343.01469562658,30345.378003492657,30325.788800923496,30334.677377197295,30343.192720990053,30324.62
1681427580,30324.62,30327.562918648076,30342.216907801518,30344.931843422804,30325.10910069262,30333.784502028273,30342.403594676714,30323.07
1681427640,30323.07,30327.285358841207,30341.553031489457,30344.54560655435,30325.236825519467,30333.156463410713,30341.745414493314,30325.62
1681427700,30325.62,30327.47602186389,30341.035710229877,30344.22709442327,30326.082619139597,30332.807504686814,30341.230692356323,30328.62
1681427760,30328.62,30328.17659016905,30340.689481820682,30343.9901525348,30327.656964354697,30332.774619710905,30340.883606381565,30332.38
1681427820,30332.38,30329.125648716326,30340.454702547853,30343.806749484105,30329.44772326602,30332.93195665622,30340.645817896013,30334.82
1681427880,30334.82,30330.02055604257,30340.25211444594,30343.638414494424,30330.933292449514,30333.121036913435,30340.439707390287,30335.39
1681427940,30335.39,30331.12047660792,30340.150829868104,30343.520046204532,30332.629969337137,30333.47480330471,30340.33305219851,30337.72
1681428000,30337.72,30331.773265663935,30339.97239667338,30343.36344528044,30333.394977002852,30333.645203050502,30340.150971720137,30335.69
1681428060,30335.69,30332.431370569084,30339.828700806447,30343.223776374827,30334.14123275214,30333.855572046617,30340.00309047621,30336.38
1681428120,30336.38,30333.065460487785,30339.71035277419,30343.096700847334,30334.823424564103,30334.08745111995,30339.880224183024,30336.87
1681428180,30336.87,30334.633251846673,30339.883538663224,30343.115566830387,30337.12756842308,30334.85303180303,30340.043352646433,30344.04
1681428240,30344.04,30335.72850158286,30339.980197116696,30343.09925549378,30338.42067631731,30335.42587551049,30340.131848621088,30342.3
1681428300,30342.3,30335.071572785306,30339.626189232025,30342.8598703839,30336.598007237983,30335.09542354814,30339.778834949673,30331.13
1681428360,30331.13,30336.19991953026,30339.759941662745,30342.862072976222,30338.19100542849,30335.701160198285,30339.90397867714,30342.97
1681428420,30342.97,30338.398502454507,30340.233143996233,30343.036631516698,30341.540754071364,30336.923378644573,30340.362254023134,30351.59
1681428480,30351.59,30340.920144961005,30340.865818236387,30343.296898886365,30345.168065553524,30338.394657210374,30340.97745974772,30356.05
1681428540,30356.05,30340.480124252288,30340.74478550693,30343.18776090864,30343.33604916514,30338.351991271116,30340.85442211055,30337.84
1681428600,30337.84,30341.50153507339,30341.02019408665,30343.276605690466,30344.409536873856,30339.06568425026,30341.12013104739,30347.63
1681428660,30347.63,30342.318458634334,30341.26818632318,30343.355473576652,30345.11215265539,30339.692939307934,30341.35934159455,30347.22
1681428720,30347.22,30340.682964543714,30340.85225887025,30343.10576410512,30341.551614491542,30339.01425166886,30340.947994865353,30330.87
1681428780,30330.87,30339.27254103747,30340.450568515444,30342.859848823016,30338.866210868655,30338.38315538664,30340.550426439262,30330.81
1681428840,30330.81,30337.76932088926,30339.982545774827,30342.577651846557,30336.33715815149,30337.642143433823,30340.087664618117,30328.75
1681428900,30328.75,30337.536560762226,30339.828843943837,30342.448898809624,30336.287868613617,30337.526593938914,30339.93285424094,30336.14
1681428960,30336.14,30338.342766367623,30339.962890186085,30342.46352083343,30338.010901460213,30337.961471328228,30340.06019329032,30343.18
1681429020,30343.18,30339.163799743674,30340.12797457864,30342.49605041676,30339.530676095157,30338.432896610677,30340.218224925993,30344.09
1681429080,30344.09,30340.58325692315,30340.486855595493,30342.62812940843,30341.923007071367,30339.25344302524,30340.566529830852,30349.1
1681429140,30349.1,30342.021363076983,30340.893381371676,30342.788566820258,30344.104755303524,30340.13010125407,30340.961960033565,30350.65
1681429200,30350.65,30344.152596923126,30341.535246116808,30343.071595483852,30347.313566477642,30341.423170388378,30341.588549836168,30356.94
1681429260,30356.94,30347.67079736268,30342.625036272137,30343.585763574178,30352.68017485823,30343.527541896965,30342.65488121514,30368.78
1681429320,30368.78,30349.582112025153,30343.362034821253,30343.935048302697,30354.772631143675,30344.875423289504,30343.37625842239,30361.05
1681429380,30361.05,30351.581810307274,30344.1707534284,30344.327947336646,30356.974473357757,30346.314236882623,30344.16856201367,30363.58
1681429440,30363.58,30352.622980263375,30344.758723291267,30344.61878838991,30357.448355018318,30347.280064814728,30344.745088993524,30358.87
1681429500,30358.87,30354.771125940035,30345.674774359617,30345.07961262211,30360.00126626374,30348.84775213667,30345.643712954563,30367.66
1681429560,30367.66,30357.885250805743,30346.91058338523,30345.70942036967,30364.143449697804,30350.980232741542,30346.85650852497,30376.57
1681429620,30376.57,30362.734500690636,30348.707360049815,30346.631831962277,30371.065087273353,30354.122522530655,30348.620174857322,30391.83
1681429680,30391.83,30365.145286306255,30349.943465647822,30347.291395323035,30373.201315455015,30356.083097720602,30349.83546211782,30379.61
1681429740,30379.61,30366.787388262506,30351.011327021908,30347.87836741657,30374.06098659126,30357.66439789594,30350.886620466143,30376.64
1681429800,30376.64,30370.134904225004,30352.579673941033,30348.72520006824,30378.100739943446,30360.168674980865,30352.429105938056,30390.22
1681429860,30390.22,30372.329917907144,30353.89648698339,30349.460696066875,30379.950554957584,30362.117238443872,30353.726003744407,30385.5
1681429920,30385.5,30375.078501063264,30355.403427504054,30350.30288214554,30382.85541621819,30364.382835486653,30355.210082028938,30391.57
1681429980,30391.57,30378.147286625655,30357.049690403892,30351.22802450263,30386.28156216364,30366.85800198768,30356.831647439572,30396.56
1681430040,30396.56,30380.141959964847,30358.452102787738,30352.04566401258,30387.73867162273,30368.80046337324,30358.215112245864,30392.11
1681430100,30392.11,30383.093108541296,30360.14601867623,30353.02075073233,30391.004003717047,30371.261966190683,30359.885107844068,30400.8
1681430160,30400.8,30387.135521606826,30362.195777929184,30354.18813571768,30396.100502787787,30374.34873802217,30361.904907536456,30411.39
1681430220,30411.39,30389.99044709156,30363.992746812015,30355.246773003324,30398.85537709084,30376.869604328156,30363.67804841738,30407.12
1681430280,30407.12,30391.10752607848,30365.345436939537,30356.09803754326,30398.59403281813,30378.48040399522,30365.016556322586,30397.81
1681430340,30397.81,30393.002165210124,30366.906419461957,30357.0634767924,30400.038024613597,30380.471911380202,30366.55982862366,30404.37
1681430400,30404.37,30395.35471303725,30368.608962683476,30358.11160725655,30402.396018460197,30382.702533581723,30368.242580442336,30409.47
1681430460,30409.47,30397.412611174786,30370.25500417614,30359.14457511142,30404.237013845148,30384.78387715236,30369.870714542638,30409.76
1681430520,30409.76,30399.63366672124,30371.96320400909,30360.220883609192,30406.41776038386,30386.951271217564,30371.560490442924,30412.96
1681430580,30412.96,30400.31600004678,30373.261075848728,30361.104665937004,30405.915820287897,30388.294250354673,30372.848706503988,30404.41
1681430640,30404.41,30400.863714325813,30374.49663281478,30361.96557261826,30405.474365215923,30389.513923404316,30374.076208209714,30404.15
1681430700,30404.15,30400.701755136415,30375.505967502184,30362.720861165897,30404.03827391194,30390.299775450138,30375.08223926031,30399.73
1681430760,30399.73,30400.28293297407,30376.396528802095,30363.421843942582,30402.471205433958,30390.87440810782,30375.971955367753,30397.77
1681430820,30397.77,30399.362513977772,30377.09426765001,30364.030207063734,30400.313404075467,30391.102530561064,30376.67266300039,30393.84
1681430880,30393.84,30398.275011980946,30377.68049694401,30364.584602922456,30398.1725530566,30391.15233590252,30377.26393111802,30391.75
1681430940,30391.75,30396.447153126526,30377.992477066247,30365.002510864007,30394.999414792448,30390.716002371555,30377.586129897707,30385.48
1681431000,30385.48,30394.80327410845,30378.270377983594,30365.401260646726,30392.484561094338,30390.27169449682,30377.87451696054,30384.94
1681431060,30384.94,30393.958520664386,30378.69516286425,30365.87103543379,30391.58592082075,30390.165410304755,30378.306496687575,30388.89
1681431120,30388.89,30392.8515891409,30378.995756349676,30366.277814725112,30390.24194061556,30389.86114797362,30378.616437993944,30386.21
1681431180,30386.21,30391.51993354934,30379.177126095692,30366.622858430608,30388.563955461672,30389.374136591035,30378.809126700064,30383.53
1681431240,30383.53,30391.99422875658,30379.803641051865,30367.187201262,30390.132966596255,30389.794587622495,30379.4377883981,30394.84
1681431300,30394.84,30393.01933893421,30380.578295409792,30367.82685723676,30392.39222494719,30390.515773189993,30380.211600617786,30399.17
1681431360,30399.17,30394.763719086466,30381.5643635934,30368.574920092025,30395.60166871039,30391.64763679076,30381.192714319048,30405.23
1681431420,30405.23,30395.218902074117,30382.21978904966,30369.162421690184,30396.188751532794,30392.1324339607,30381.849862777122,30397.95
1681431480,30397.95,30393.514773206385,30382.262597487676,30369.444973256384,30392.964063649597,30391.45224673295,30381.90633874665,30383.29
1681431540,30383.29,30391.76409131976,30382.22249358817,30369.68127379126,30390.0380477372,30390.668227753493,30381.880992129136,30381.26
1681431600,30381.26,30388.35636398837,30381.649993844647,30369.64584831543,30384.5060358029,30388.91759484938,30381.33311008486,30367.91
1681431660,30367.91,30382.501169132887,30380.27879409086,30369.200331349126,30375.222026852174,30385.721626014813,30380.001223414863,30347.37
1681431720,30347.37,30378.531002113905,30379.256042327223,30368.91052472214,30370.094020139128,30383.336116321367,30379.009410731927,30354.71
1681431780,30354.71,30377.352287526206,30378.897000634133,30368.9379142277,30370.140515104344,30382.331799681262,30378.667080899304,30370.28
1681431840,30370.28,30383.52910359389,30380.564720608763,30369.97095594315,30382.752886328257,30385.274738167318,30380.31111694247,30420.59
1681431900,30420.59,30387.38637450905,30381.763331784416,30370.782136824288,30389.69716474619,30387.217450615986,30381.49617118002,30410.53
1681431960,30410.53,30391.88403529347,30383.24759851304,30371.743894087802,30396.99037355964,30389.652262107065,30382.961811525904,30418.87
1681432020,30418.87,30396.963458822975,30385.015294572517,30372.857816206044,30404.60278016973,30392.559011175756,30384.70605421116,30427.44
1681432080,30427.44,30400.684393276835,30386.535082789618,30373.860859881923,30409.204585127296,30394.901394931465,30386.208169732294,30423.01
1681432140,30423.01,30404.41376566586,30388.145279478034,30374.919442684288,30413.60093884547,30397.35436455212,30387.79961405652,30426.79
1681432200,30426.79,30411.794656285027,30390.862668298912,30376.542653830606,30424.220704134103,30401.871721125033,30390.477276250378,30456.08
1681432260,30456.08,30416.641133958594,30393.056961566956,30377.926200753995,30429.595528100577,30405.244665653874,30392.64365757389,30445.72
1681432320,30445.72,30419.938114821653,30394.923483104278,30379.162076738914,30432.126646075434,30407.896614449724,30394.489788649425,30439.72
1681432380,30439.72,30421.782669847133,30396.440543780107,30380.235835204137,30432.30748455658,30409.8161056459,30395.99411066317,30432.85
1681432440,30432.85,30420.812288440397,30397.182522028903,30380.930918500057,30427.978113417437,30410.21409751929,30396.73904749991,30414.99
1681432500,30414.99,30420.49196152034,30398.038021147746,30381.683700130056,30425.62608506308,30410.856859248575,30397.595163284226,30418.57
1681432560,30418.57,30438.055967017433,30403.854100301833,30384.918826127454,30455.07956379731,30421.055562383302,30403.314568645626,30543.44
1681432620,30543.44,30473.2565431578,30415.078336289756,30390.909649604902,30512.424672847985,30441.317442199972,30414.33987967913,30684.46
1681432680,30684.46,30507.491322706686,30426.991202838166,30397.349456612803,30562.543504635985,30462.20840818459,30426.048119691714,30712.9
1681432740,30712.9,30541.533990891447,30439.74315472464,30404.31826748055,30608.355128476993,30484.022376785775,30438.587016958707,30745.79
1681432800,30745.79,30573.223420764094,30452.687828535658,30411.499102130943,30647.106346357745,30505.50988626379,30451.323212372088,30763.36
1681432860,30763.36,30600.03293208351,30465.015915394233,30418.486920088326,30675.55225976831,30525.154510397348,30463.46308639671,30760.89
1681432920,30760.89,30628.163941785868,30478.29327877846,30426.05618168656,30705.901694826232,30546.0618557514,30476.541004577233,30796.95
1681432980,30796.95,30646.8733786736,30489.52674762732,30432.717658052825,30719.208771119676,30562.451713001294,30487.622925966363,30759.13
1681433040,30759.13,30660.621467434517,30499.670077722225,30438.92550489177,30725.184078339757,30576.348504308884,30497.64202690886,30743.11
1681433100,30743.11,30669.095543515305,30508.48087461333,30444.545794793932,30723.87305875482,30587.39400397743,30506.359594481055,30719.94
1681433160,30719.94,30674.55189444169,30516.433239628797,30449.800678898053,30719.727294066113,30596.61677290224,30514.2392182269,30707.29
1681433220,30707.29,30677.417338092877,30523.560310043646,30454.696865320093,30713.447970549587,30604.15471344822,30521.312582218,30694.61
1681433280,30694.61,30685.609146936757,30532.0082976419,30460.29812801369,30718.775977912188,30614.201273952203,30529.683069189847,30734.76
1681433340,30734.76,30693.569268802938,30540.38116573622,30465.918765453418,30724.414483434142,30623.980406725113,30537.98294882946,30741.33
1681433400,30741.33,30698.910801831087,30548.004319106767,30471.21959014435,30726.050862575605,30632.209606207798,30545.55067632634,30730.96
1681433460,30730.96,30702.027830140934,30554.913346342495,30476.209798341457,30724.720646931703,30639.018867268736,30552.420453725306,30720.73
1681433520,30720.73,30703.705282977946,30561.267612488795,30480.961002374628,30721.982985198778,30644.768954401912,30558.74788691255,30713.77
1681433580,30713.77,30709.315956838243,30568.536107989243,30486.201382327137,30727.232238899083,30652.32365021715,30565.972675661076,30742.98
1681433640,30742.98,30714.600820147065,30575.647063669676,30491.403554680594,30732.00167917431,30659.553369431214,30573.044727595938,30746.31
1681433700,30746.31,30721.68927441177,30583.189981122887,30496.85988358698,30740.056259380734,30667.604648705732,30580.541797101978,30764.22
1681433760,30764.22,30727.520806638662,30590.362781877975,30502.172885915243,30745.669694535547,30674.905060343754,30587.677805058764,30762.51
1681433820,30762.51,30734.004977118853,30597.664670602855,30507.587628196936,30752.47977090166,30682.44390185577,30594.941812703517,30772.91
1681433880,30772.91,30739.91998038759,30604.774483778743,30512.944075632993,30758.212328176247,30689.595140174555,30602.01899651907,30775.41
1681433940,30775.41,30743.99284033222,30611.320704427595,30518.053794120333,30760.766746132183,30695.659360161128,30608.544918224205,30768.43
1681434000,30768.43,30747.71529171333,30617.669876250493,30523.093718237928,30763.08755959914,30701.38171707181,30614.878450842865,30770.05
1681434060,30770.05,30749.12596432571,30623.26668120047,30527.783643873172,30761.713169699353,30705.70543114321,30620.474982182357,30757.59
1681434120,30757.59,30751.733683707753,30629.03121395245,30532.575570995705,30763.129877274514,30710.449628747578,30626.235963273244,30767.38
1681434180,30767.38,30757.09315746379,30635.439965394355,30537.70905957579,30769.659907955887,30716.511195766994,30632.62867059586,30789.25
1681434240,30789.25,30771.53556354039,30644.34996677858,30544.118678384275,30791.792430966918,30727.409565323378,30641.47421292543,30858.19
1681434300,30858.19,30779.666197320337,30651.713968107433,30549.80530481659,30800.956823225188,30735.181906452348,30648.806596732273,30828.45
1681434360,30828.45,30785.68816913172,30658.518209383135,30555.24559872026,30806.172617418888,30741.846375186786,30655.5914360761,30821.82
1681434420,30821.82,30790.18843068433,30664.865081007807,30560.484486745852,30808.926963064165,30747.642038633956,30661.92863466135,30817.19
1681434480,30817.19,30793.597226300855,30670.832477767497,30565.555797010937,30810.207722298124,30752.75034335442,30667.89417840012,30814.05
1681434540,30814.05,30799.62762254359,30677.431578656797,30570.960881070718,30816.60829172359,30759.13954771177,30674.47911258051,30835.81
1681434600,30835.81,30803.063676465936,30683.281515510524,30576.015263449302,30818.37621879269,30764.104197887787,30680.33012777343,30823.68
1681434660,30823.68,30805.081722685085,30688.6378548901,30580.838758180314,30818.07966409452,30768.187721127186,30685.697181586234,30817.19
1681434720,30817.19,30807.041476587216,30693.8443406945,30585.597983016705,30818.25974807089,30772.080973348173,30690.916899955402,30818.8
