timestamp,-1min,-2min,-3min,-4min,-5min,-6min,-7min,MA7,price
1680838260,27992.03,28002.07,28001.2,28005.29,28003.54,28006.05,28001.63,28001.687142857143,28004.52
1680838320,28004.52,27992.03,28002.07,28001.2,28005.29,28003.54,28006.05,28002.1,28013.41
1680838380,28013.41,28004.52,27992.03,28002.07,28001.2,28005.29,28003.54,28003.151428571433,28020.94
1680838440,28020.94,28013.41,28004.52,27992.03,28002.07,28001.2,28005.29,28005.637142857147,28020.56
1680838500,28020.56,28020.94,28013.41,28004.52,27992.03,28002.07,28001.2,28007.818571428576,28020.27
1680838560,28020.27,28020.56,28020.94,28013.41,28004.52,27992.03,28002.07,28010.54285714286,28023.96
1680838620,28023.96,28020.27,28020.56,28020.94,28013.41,28004.52,27992.03,28013.669999999995,28021.16
1680838680,28021.16,28023.96,28020.27,28020.56,28020.94,28013.41,28004.52,28017.831428571426,28027.29
1680838740,28027.29,28021.16,28023.96,28020.27,28020.56,28020.94,28013.41,28021.08428571429,28026.55
1680838800,28026.55,28027.29,28021.16,28023.96,28020.27,28020.56,28020.94,28022.961428571427,28035.24
1680838860,28035.24,28026.55,28027.29,28021.16,28023.96,28020.27,28020.56,28025.004285714287,28045.64
1680838920,28045.64,28035.24,28026.55,28027.29,28021.16,28023.96,28020.27,28028.58714285714,28056.74
1680838980,28056.74,28045.64,28035.24,28026.55,28027.29,28021.16,28023.96,28033.797142857144,28053.74
1680839040,28053.74,28056.74,28045.64,28035.24,28026.55,28027.29,28021.16,28038.05142857143,28053.91
1680839100,28053.91,28053.74,28056.74,28045.64,28035.24,28026.55,28027.29,28042.73,28053.91
1680839160,28053.91,28053.91,28053.74,28056.74,28045.64,28035.24,28026.55,28046.532857142854,28053.4
1680839220,28053.4,28053.91,28053.91,28053.74,28056.74,28045.64,28035.24,28050.368571428575,28056.51
1680839280,28056.51,28053.4,28053.91,28053.91,28053.74,28056.74,28045.64,28053.40714285714,28057.51
1680839340,28057.51,28056.51,28053.4,28053.91,28053.91,28053.74,28056.74,28055.102857142854,28056.82
1680839400,28056.82,28057.51,28056.51,28053.4,28053.91,28053.91,28053.74,28055.114285714284,28050.9
1680839460,28050.9,28056.82,28057.51,28056.51,28053.4,28053.91,28053.91,28054.70857142857,28050.71
1680839520,28050.71,28050.9,28056.82,28057.51,28056.51,28053.4,28053.91,28054.251428571424,28053.61
1680839580,28053.61,28050.71,28050.9,28056.82,28057.51,28056.51,28053.4,28054.208571428575,28053.24
1680839640,28053.24,28053.61,28050.71,28050.9,28056.82,28057.51,28056.51,28054.185714285715,28053.16
1680839700,28053.16,28053.24,28053.61,28050.71,28050.9,28056.82,28057.51,28053.707142857143,28048.85
1680839760,28048.85,28053.16,28053.24,28053.61,28050.71,28050.9,28056.82,28052.47,28052.12
1680839820,28052.12,28048.85,28053.16,28053.24,28053.61,28050.71,28050.9,28051.79857142857,28047.19
1680839880,28047.19,28052.12,28048.85,28053.16,28053.24,28053.61,28050.71,28051.26857142857,28045.34
1680839940,28045.34,28047.19,28052.12,28048.85,28053.16,28053.24,28053.61,28050.50142857143,28046.98
1680840000,28046.98,28045.34,28047.19,28052.12,28048.85,28053.16,28053.24,28049.554285714283,28045.41
1680840060,28045.41,28046.98,28045.34,28047.19,28052.12,28048.85,28053.16,28048.435714285715,28044.46
1680840120,28044.46,28045.41,28046.98,28045.34,28047.19,28052.12,28048.85,28047.192857142854,28041.56
1680840180,28041.56,28044.46,28045.41,28046.98,28045.34,28047.19,28052.12,28046.15142857143,28043.48
1680840240,28043.48,28041.56,28044.46,28045.41,28046.98,28045.34,28047.19,28044.917142857146,28037.23
1680840300,28037.23,28043.48,28041.56,28044.46,28045.41,28046.98,28045.34,28043.49428571429,28048.42
1680840360,28048.42,28037.23,28043.48,28041.56,28044.46,28045.41,28046.98,28043.934285714287,28040.78
1680840420,28040.78,28048.42,28037.23,28043.48,28041.56,28044.46,28045.41,28043.04857142857,28038.69
1680840480,28038.69,28040.78,28048.42,28037.23,28043.48,28041.56,28044.46,28042.088571428572,28034.17
1680840540,28034.17,28038.69,28040.78,28048.42,28037.23,28043.48,28041.56,28040.618571428575,28032.63
1680840600,28032.63,28034.17,28038.69,28040.78,28048.42,28037.23,28043.48,28039.34285714286,28037.65
1680840660,28037.65,28032.63,28034.17,28038.69,28040.78,28048.42,28037.23,28038.51,28036.4
1680840720,28036.4,28037.65,28032.63,28034.17,28038.69,28040.78,28048.42,28038.391428571427,28037.03
1680840780,28037.03,28036.4,28037.65,28032.63,28034.17,28038.69,28040.78,28036.764285714286,28036.99
1680840840,28036.99,28037.03,28036.4,28037.65,28032.63,28034.17,28038.69,28036.222857142857,28038.37
1680840900,28038.37,28036.99,28037.03,28036.4,28037.65,28032.63,28034.17,28036.17714285714,28039.17
1680840960,28039.17,28038.37,28036.99,28037.03,28036.4,28037.65,28032.63,28036.891428571427,28036.52
1680841020,28036.52,28039.17,28038.37,28036.99,28037.03,28036.4,28037.65,28037.447142857145,28034.82
1680841080,28034.82,28036.52,28039.17,28038.37,28036.99,28037.03,28036.4,28037.042857142857,28031.74
1680841140,28031.74,28034.82,28036.52,28039.17,28038.37,28036.99,28037.03,28036.37714285714,28035.79
1680841200,28035.79,28031.74,28034.82,28036.52,28039.17,28038.37,28036.99,28036.2,28032.34
1680841260,28032.34,28035.79,28031.74,28034.82,28036.52,28039.17,28038.37,28035.535714285714,28031.62
1680841320,28031.62,28032.34,28035.79,28031.74,28034.82,28036.52,28039.17,28034.571428571428,28033.31
1680841380,28033.31,28031.62,28032.34,28035.79,28031.74,28034.82,28036.52,28033.734285714283,28031.95
1680841440,28031.95,28033.31,28031.62,28032.34,28035.79,28031.74,28034.82,28033.08142857143,28015.35
1680841500,28015.35,28031.95,28033.31,28031.62,28032.34,28035.79,28031.74,28030.3,28026.82
1680841560,28026.82,28015.35,28031.95,28033.31,28031.62,28032.34,28035.79,28029.597142857143,28036.71
1680841620,28036.71,28026.82,28015.35,28031.95,28033.31,28031.62,28032.34,28029.72857142857,28057.33
1680841680,28057.33,28036.71,28026.82,28015.35,28031.95,28033.31,28031.62,28033.29857142857,28056.29
1680841740,28056.29,28057.33,28036.71,28026.82,28015.35,28031.95,28033.31,28036.82285714286,28060.32
1680841800,28060.32,28056.29,28057.33,28036.71,28026.82,28015.35,28031.95,28040.68142857143,28060.45
1680841860,28060.45,28060.32,28056.29,28057.33,28036.71,28026.82,28015.35,28044.75285714286,28064.21
1680841920,28064.21,28060.45,28060.32,28056.29,28057.33,28036.71,28026.82,28051.732857142862,28066.41
1680841980,28066.41,28064.21,28060.45,28060.32,28056.29,28057.33,28036.71,28057.38857142857,28067.61
1680842040,28067.61,28066.41,28064.21,28060.45,28060.32,28056.29,28057.33,28061.802857142855,28067.05
1680842100,28067.05,28067.61,28066.41,28064.21,28060.45,28060.32,28056.29,28063.191428571434,28063.62
1680842160,28063.62,28067.05,28067.61,28066.41,28064.21,28060.45,28060.32,28064.238571428574,28065.66
1680842220,28065.66,28063.62,28067.05,28067.61,28066.41,28064.21,28060.45,28065.00142857143,28064.94
1680842280,28064.94,28065.66,28063.62,28067.05,28067.61,28066.41,28064.21,28065.64285714286,28063.36
1680842340,28063.36,28064.94,28065.66,28063.62,28067.05,28067.61,28066.41,28065.52142857143,28064.75
1680842400,28064.75,28063.36,28064.94,28065.66,28063.62,28067.05,28067.61,28065.284285714286,28065.97
1680842460,28065.97,28064.75,28063.36,28064.94,28065.66,28063.62,28067.05,28065.049999999996,28069
1680842520,28069,28065.97,28064.75,28063.36,28064.94,28065.66,28063.62,28065.32857142857,28070.62
1680842580,28070.62,28069,28065.97,28064.75,28063.36,28064.94,28065.66,28066.328571428574,28071.2
1680842640,28071.2,28070.62,28069,28065.97,28064.75,28063.36,28064.94,28067.120000000003,28071.66
1680842700,28071.66,28071.2,28070.62,28069,28065.97,28064.75,28063.36,28068.079999999998,28072.58
1680842760,28072.58,28071.66,28071.2,28070.62,28069,28065.97,28064.75,28069.397142857142,28069.09
1680842820,28069.09,28072.58,28071.66,28071.2,28070.62,28069,28065.97,28070.01714285714,28069.97
1680842880,28069.97,28069.09,28072.58,28071.66,28071.2,28070.62,28069,28070.588571428572,28066.02
1680842940,28066.02,28069.97,28069.09,28072.58,28071.66,28071.2,28070.62,28070.16285714286,28060.99
1680843000,28060.99,28066.02,28069.97,28069.09,28072.58,28071.66,28071.2,28068.78714285715,28041.09
1680843060,28041.09,28060.99,28066.02,28069.97,28069.09,28072.58,28071.66,28064.485714285714,28018.23
1680843120,28018.23,28041.09,28060.99,28066.02,28069.97,28069.09,28072.58,28056.852857142854,28023.48
1680843180,28023.48,28018.23,28041.09,28060.99,28066.02,28069.97,28069.09,28049.838571428572,28024.37
1680843240,28024.37,28023.48,28018.23,28041.09,28060.99,28066.02,28069.97,28043.45,28024.34
1680843300,28024.34,28024.37,28023.48,28018.23,28041.09,28060.99,28066.02,28036.931428571428,28026.77
1680843360,28026.77,28024.34,28024.37,28023.48,28018.23,28041.09,28060.99,28031.324285714283,28032.01
1680843420,28032.01,28026.77,28024.34,28024.37,28023.48,28018.23,28041.09,28027.184285714287,28029.17
1680843480,28029.17,28032.01,28026.77,28024.34,28024.37,28023.48,28018.23,28025.48142857143,28029.55
1680843540,28029.55,28029.17,28032.01,28026.77,28024.34,28024.37,28023.48,28027.09857142857,28032.07
1680843600,28032.07,28029.55,28029.17,28032.01,28026.77,28024.34,28024.37,28028.32571428571,28030.3
1680843660,28030.3,28032.07,28029.55,28029.17,28032.01,28026.77,28024.34,28029.172857142858,28032.01
1680843720,28032.01,28030.3,28032.07,28029.55,28029.17,28032.01,28026.77,28030.268571428573,28029.47
1680843780,28029.47,28032.01,28030.3,28032.07,28029.55,28029.17,28032.01,28030.65428571429,28029.56
1680843840,28029.56,28029.47,28032.01,28030.3,28032.07,28029.55,28029.17,28030.304285714286,28028.2
1680843900,28028.2,28029.56,28029.47,28032.01,28030.3,28032.07,28029.55,28030.165714285715,28029.54
1680843960,28029.54,28028.2,28029.56,28029.47,28032.01,28030.3,28032.07,28030.164285714283,28027.71
1680844020,28027.71,28029.54,28028.2,28029.56,28029.47,28032.01,28030.3,28029.541428571425,28026.58
1680844080,28026.58,28027.71,28029.54,28028.2,28029.56,28029.47,28032.01,28029.010000000002,28027.05
1680844140,28027.05,28026.58,28027.71,28029.54,28028.2,28029.56,28029.47,28028.30142857143,28025.46
1680844200,28025.46,28027.05,28026.58,28027.71,28029.54,28028.2,28029.56,28027.72857142857,28023.37
1680844260,28023.37,28025.46,28027.05,28026.58,28027.71,28029.54,28028.2,28026.84428571429,28022.61
1680844320,28022.61,28023.37,28025.46,28027.05,28026.58,28027.71,28029.54,28026.045714285716,28024.51
1680844380,28024.51,28022.61,28023.37,28025.46,28027.05,28026.58,28027.71,28025.327142857135,28022.8
1680844440,28022.8,28024.51,28022.61,28023.37,28025.46,28027.05,28026.58,28024.625714285714,28015.95
1680844500,28015.95,28022.8,28024.51,28022.61,28023.37,28025.46,28027.05,28023.107142857138,28002.2
1680844560,28002.2,28015.95,28022.8,28024.51,28022.61,28023.37,28025.46,28019.557142857142,28013.52
1680844620,28013.52,28002.2,28015.95,28022.8,28024.51,28022.61,28023.37,28017.85142857143,28014.83
1680844680,28014.83,28013.52,28002.2,28015.95,28022.8,28024.51,28022.61,28016.631428571425,28014.11
1680844740,28014.11,28014.83,28013.52,28002.2,28015.95,28022.8,28024.51,28015.417142857146,28017
1680844800,28017,28014.11,28014.83,28013.52,28002.2,28015.95,28022.8,28014.344285714287,28024.78
1680844860,28024.78,28017,28014.11,28014.83,28013.52,28002.2,28015.95,28014.627142857145,28023.24
1680844920,28023.24,28024.78,28017,28014.11,28014.83,28013.52,28002.2,28015.668571428574,28023.84
1680844980,28023.84,28023.24,28024.78,28017,28014.11,28014.83,28013.52,28018.76,27990.12
1680845040,27990.12,28023.84,28023.24,28024.78,28017,28014.11,28014.83,28015.41714285714,27975.08
1680845100,27975.08,27990.12,28023.84,28023.24,28024.78,28017,28014.11,28009.73857142857,27972.85
1680845160,27972.85,27975.08,27990.12,28023.84,28023.24,28024.78,28017,28003.844285714287,27967.47
1680845220,27967.47,27972.85,27975.08,27990.12,28023.84,28023.24,28024.78,27996.76857142857,27961.02
1680845280,27961.02,27967.47,27972.85,27975.08,27990.12,28023.84,28023.24,27987.66,27976.38
1680845340,27976.38,27961.02,27967.47,27972.85,27975.08,27990.12,28023.84,27980.96571428571,27990.48
1680845400,27990.48,27976.38,27961.02,27967.47,27972.85,27975.08,27990.12,27976.200000000004,27984.39
1680845460,27984.39,27990.48,27976.38,27961.02,27967.47,27972.85,27975.08,27975.381428571425,27986.51
1680845520,27986.51,27984.39,27990.48,27976.38,27961.02,27967.47,27972.85,27977.014285714286,27956.8
1680845580,27956.8,27986.51,27984.39,27990.48,27976.38,27961.02,27967.47,27974.721428571425,27965.16
1680845640,27965.16,27956.8,27986.51,27984.39,27990.48,27976.38,27961.02,27974.391428571427,27935.13
1680845700,27935.13,27965.16,27956.8,27986.51,27984.39,27990.48,27976.38,27970.692857142858,27939.76
1680845760,27939.76,27935.13,27965.16,27956.8,27986.51,27984.39,27990.48,27965.46142857143,27943.01
1680845820,27943.01,27939.76,27935.13,27965.16,27956.8,27986.51,27984.39,27958.68,27957.06
1680845880,27957.06,27943.01,27939.76,27935.13,27965.16,27956.8,27986.51,27954.77571428571,27956
1680845940,27956,27957.06,27943.01,27939.76,27935.13,27965.16,27956.8,27950.41714285714,27956.06
1680846000,27956.06,27956,27957.06,27943.01,27939.76,27935.13,27965.16,27950.31142857143,27963.2
1680846060,27963.2,27956.06,27956,27957.06,27943.01,27939.76,27935.13,27950.031428571434,27976.17
1680846120,27976.17,27963.2,27956.06,27956,27957.06,27943.01,27939.76,27955.894285714287,27970.08
1680846180,27970.08,27976.17,27963.2,27956.06,27956,27957.06,27943.01,27960.225714285716,27975.37
1680846240,27975.37,27970.08,27976.17,27963.2,27956.06,27956,27957.06,27964.84857142857,27975.56
1680846300,27975.56,27975.37,27970.08,27976.17,27963.2,27956.06,27956,27967.49142857143,27965.62
1680846360,27965.62,27975.56,27975.37,27970.08,27976.17,27963.2,27956.06,27968.865714285716,27994.56
1680846420,27994.56,27965.62,27975.56,27975.37,27970.08,27976.17,27963.2,27974.365714285716,27994.44
1680846480,27994.44,27994.56,27965.62,27975.56,27975.37,27970.08,27976.17,27978.82857142857,27996.45
1680846540,27996.45,27994.44,27994.56,27965.62,27975.56,27975.37,27970.08,27981.725714285716,27994.8
1680846600,27994.8,27996.45,27994.44,27994.56,27965.62,27975.56,27975.37,27985.257142857143,27987.54
1680846660,27987.54,27994.8,27996.45,27994.44,27994.56,27965.62,27975.56,27986.995714285713,27996.26
1680846720,27996.26,27987.54,27994.8,27996.45,27994.44,27994.56,27965.62,27989.952857142856,28000.07
1680846780,28000.07,27996.26,27987.54,27994.8,27996.45,27994.44,27994.56,27994.874285714286,27996.85
1680846840,27996.85,28000.07,27996.26,27987.54,27994.8,27996.45,27994.44,27995.20142857143,27999.44
1680846900,27999.44,27996.85,28000.07,27996.26,27987.54,27994.8,27996.45,27995.91571428571,27989.72
1680846960,27989.72,27999.44,27996.85,28000.07,27996.26,27987.54,27994.8,27994.954285714288,27990.29
1680847020,27990.29,27989.72,27999.44,27996.85,28000.07,27996.26,27987.54,27994.31,27984.62
1680847080,27984.62,27990.29,27989.72,27999.44,27996.85,28000.07,27996.26,27993.892857142862,27982.18
1680847140,27982.18,27984.62,27990.29,27989.72,27999.44,27996.85,28000.07,27991.88142857143,27988.12
1680847200,27988.12,27982.18,27984.62,27990.29,27989.72,27999.44,27996.85,27990.174285714285,27997.51
1680847260,27997.51,27988.12,27982.18,27984.62,27990.29,27989.72,27999.44,27990.268571428573,27997.54
1680847320,27997.54,27997.51,27988.12,27982.18,27984.62,27990.29,27989.72,27989.997142857144,27996.38
1680847380,27996.38,27997.54,27997.51,27988.12,27982.18,27984.62,27990.29,27990.94857142857,27995.08
1680847440,27995.08,27996.38,27997.54,27997.51,27988.12,27982.18,27984.62,27991.632857142857,27996.27
1680847500,27996.27,27995.08,27996.38,27997.54,27997.51,27988.12,27982.18,27993.297142857144,27996.26
1680847560,27996.26,27996.27,27995.08,27996.38,27997.54,27997.51,27988.12,27995.308571428573,27994.42
1680847620,27994.42,27996.26,27996.27,27995.08,27996.38,27997.54,27997.51,27996.208571428575,27989.96
1680847680,27989.96,27994.42,27996.26,27996.27,27995.08,27996.38,27997.54,27995.13,27984.16
1680847740,27984.16,27989.96,27994.42,27996.26,27996.27,27995.08,27996.38,27993.218571428566,27991.97
1680847800,27991.97,27984.16,27989.96,27994.42,27996.26,27996.27,27995.08,27992.588571428572,27974.93
1680847860,27974.93,27991.97,27984.16,27989.96,27994.42,27996.26,27996.27,27989.71,27986.01
1680847920,27986.01,27974.93,27991.97,27984.16,27989.96,27994.42,27996.26,27988.24428571429,27989.4
1680847980,27989.4,27986.01,27974.93,27991.97,27984.16,27989.96,27994.42,27987.264285714282,27988.99
1680848040,27988.99,27989.4,27986.01,27974.93,27991.97,27984.16,27989.96,27986.48857142857,27964.54
1680848100,27964.54,27988.99,27989.4,27986.01,27974.93,27991.97,27984.16,27982.85714285714,27965.64
1680848160,27965.64,27964.54,27988.99,27989.4,27986.01,27974.93,27991.97,27980.21142857143,27985.58
1680848220,27985.58,27965.64,27964.54,27988.99,27989.4,27986.01,27974.93,27979.298571428575,27978
1680848280,27978,27985.58,27965.64,27964.54,27988.99,27989.4,27986.01,27979.737142857142,27980.54
1680848340,27980.54,27978,27985.58,27965.64,27964.54,27988.99,27989.4,27978.955714285712,27958.45
1680848400,27958.45,27980.54,27978,27985.58,27965.64,27964.54,27988.99,27974.53428571429,27944.18
1680848460,27944.18,27958.45,27980.54,27978,27985.58,27965.64,27964.54,27968.13285714286,27953.36
1680848520,27953.36,27944.18,27958.45,27980.54,27978,27985.58,27965.64,27966.535714285714,27959.03
1680848580,27959.03,27953.36,27944.18,27958.45,27980.54,27978,27985.58,27965.59142857143,27967.03
1680848640,27967.03,27959.03,27953.36,27944.18,27958.45,27980.54,27978,27962.941428571434,27957.16
1680848700,27957.16,27967.03,27959.03,27953.36,27944.18,27958.45,27980.54,27959.96428571429,27959.42
1680848760,27959.42,27957.16,27967.03,27959.03,27953.36,27944.18,27958.45,27956.947142857145,27943.07
1680848820,27943.07,27959.42,27957.16,27967.03,27959.03,27953.36,27944.18,27954.75,27949.86
1680848880,27949.86,27943.07,27959.42,27957.16,27967.03,27959.03,27953.36,27955.56142857143,27956.69
1680848940,27956.69,27949.86,27943.07,27959.42,27957.16,27967.03,27959.03,27956.03714285714,27959.47
1680849000,27959.47,27956.69,27949.86,27943.07,27959.42,27957.16,27967.03,27956.100000000002,27958.9
1680849060,27958.9,27959.47,27956.69,27949.86,27943.07,27959.42,27957.16,27954.938571428567,27958.1
1680849120,27958.1,27958.9,27959.47,27956.69,27949.86,27943.07,27959.42,27955.07285714286,27959.22
1680849180,27959.22,27958.1,27958.9,27959.47,27956.69,27949.86,27943.07,27955.044285714284,27946.74
1680849240,27946.74,27959.22,27958.1,27958.9,27959.47,27956.69,27949.86,27955.56857142857,27943.57
1680849300,27943.57,27946.74,27959.22,27958.1,27958.9,27959.47,27956.69,27954.670000000002,27935.42
1680849360,27935.42,27943.57,27946.74,27959.22,27958.1,27958.9,27959.47,27951.631428571425,27927.63
1680849420,27927.63,27935.42,27943.57,27946.74,27959.22,27958.1,27958.9,27947.08285714286,27938.21
1680849480,27938.21,27927.63,27935.42,27943.57,27946.74,27959.22,27958.1,27944.12714285714,27940.19
1680849540,27940.19,27938.21,27927.63,27935.42,27943.57,27946.74,27959.22,27941.56857142857,27940.01
1680849600,27940.01,27940.19,27938.21,27927.63,27935.42,27943.57,27946.74,27938.824285714287,27946.4
1680849660,27946.4,27940.01,27940.19,27938.21,27927.63,27935.42,27943.57,27938.77571428571,27929.64
1680849720,27929.64,27946.4,27940.01,27940.19,27938.21,27927.63,27935.42,27936.785714285714,27917.63
1680849780,27917.63,27929.64,27946.4,27940.01,27940.19,27938.21,27927.63,27934.244285714285,27929.58
1680849840,27929.58,27917.63,27929.64,27946.4,27940.01,27940.19,27938.21,27934.522857142856,27931.51
1680849900,27931.51,27929.58,27917.63,27929.64,27946.4,27940.01,27940.19,27933.565714285716,27926.76
1680849960,27926.76,27931.51,27929.58,27917.63,27929.64,27946.4,27940.01,27931.647142857142,27922.52
1680850020,27922.52,27926.76,27931.51,27929.58,27917.63,27929.64,27946.4,27929.148571428574,27943.28
1680850080,27943.28,27922.52,27926.76,27931.51,27929.58,27917.63,27929.64,27928.702857142856,27956.26
1680850140,27956.26,27943.28,27922.52,27926.76,27931.51,27929.58,27917.63,27932.50571428571,27950.78
1680850200,27950.78,27956.26,27943.28,27922.52,27926.76,27931.51,27929.58,27937.24142857143,27950.09
1680850260,27950.09,27950.78,27956.26,27943.28,27922.52,27926.76,27931.51,27940.17142857143,27945.31
1680850320,27945.31,27950.09,27950.78,27956.26,27943.28,27922.52,27926.76,27942.14285714285,27942.32
1680850380,27942.32,27945.31,27950.09,27950.78,27956.26,27943.28,27922.52,27944.365714285716,27943.45
1680850440,27943.45,27942.32,27945.31,27950.09,27950.78,27956.26,27943.28,27947.355714285717,27943.51
1680850500,27943.51,27943.45,27942.32,27945.31,27950.09,27950.78,27956.26,27947.38857142857,27940.99
1680850560,27940.99,27943.51,27943.45,27942.32,27945.31,27950.09,27950.78,27945.20714285714,27948.12
1680850620,27948.12,27940.99,27943.51,27943.45,27942.32,27945.31,27950.09,27944.82714285714,27953.89
1680850680,27953.89,27948.12,27940.99,27943.51,27943.45,27942.32,27945.31,27945.37,27961.65
1680850740,27961.65,27953.89,27948.12,27940.99,27943.51,27943.45,27942.32,27947.704285714288,27970.41
1680850800,27970.41,27961.65,27953.89,27948.12,27940.99,27943.51,27943.45,27951.717142857146,27968.21
1680850860,27968.21,27970.41,27961.65,27953.89,27948.12,27940.99,27943.51,27955.254285714287,27964.33
1680850920,27964.33,27968.21,27970.41,27961.65,27953.89,27948.12,27940.99,27958.228571428568,27955.93
1680850980,27955.93,27964.33,27968.21,27970.41,27961.65,27953.89,27948.12,27960.362857142853,27959.99
1680851040,27959.99,27955.93,27964.33,27968.21,27970.41,27961.65,27953.89,27962.058571428566,27957.51
1680851100,27957.51,27959.99,27955.93,27964.33,27968.21,27970.41,27961.65,27962.575714285715,27956.8
1680851160,27956.8,27957.51,27959.99,27955.93,27964.33,27968.21,27970.41,27961.882857142857,27956.69
1680851220,27956.69,27956.8,27957.51,27959.99,27955.93,27964.33,27968.21,27959.922857142858,27954.95
1680851280,27954.95,27956.69,27956.8,27957.51,27959.99,27955.93,27964.33,27958.028571428575,27956.05
1680851340,27956.05,27954.95,27956.69,27956.8,27957.51,27959.99,27955.93,27956.84571428571,27962.34
1680851400,27962.34,27956.05,27954.95,27956.69,27956.8,27957.51,27959.99,27957.761428571426,27961.47
1680851460,27961.47,27962.34,27956.05,27954.95,27956.69,27956.8,27957.51,27957.972857142857,27960.68
1680851520,27960.68,27961.47,27962.34,27956.05,27954.95,27956.69,27956.8,27958.425714285717,27959.68
1680851580,27959.68,27960.68,27961.47,27962.34,27956.05,27954.95,27956.69,27958.837142857144,27961.05
1680851640,27961.05,27959.68,27960.68,27961.47,27962.34,27956.05,27954.95,27959.46,27960.25
1680851700,27960.25,27961.05,27959.68,27960.68,27961.47,27962.34,27956.05,27960.217142857142,27933.89
1680851760,27933.89,27960.25,27961.05,27959.68,27960.68,27961.47,27962.34,27957.051428571427,27941.95
1680851820,27941.95,27933.89,27960.25,27961.05,27959.68,27960.68,27961.47,27954.13857142857,27940
1680851880,27940,27941.95,27933.89,27960.25,27961.05,27959.68,27960.68,27951.071428571424,27935.5
1680851940,27935.5,27940,27941.95,27933.89,27960.25,27961.05,27959.68,27947.47428571428,27930.52
1680852000,27930.52,27935.5,27940,27941.95,27933.89,27960.25,27961.05,27943.308571428566,27927.79
1680852060,27927.79,27930.52,27935.5,27940,27941.95,27933.89,27960.25,27938.557142857146,27927.93
1680852120,27927.93,27927.79,27930.52,27935.5,27940,27941.95,27933.89,27933.940000000002,27930.72
1680852180,27930.72,27927.93,27927.79,27930.52,27935.5,27940,27941.95,27933.487142857146,27928.77
1680852240,27928.77,27930.72,27927.93,27927.79,27930.52,27935.5,27940,27931.604285714286,27943.79
1680852300,27943.79,27928.77,27930.72,27927.93,27927.79,27930.52,27935.5,27932.145714285714,27944.83
1680852360,27944.83,27943.79,27928.77,27930.72,27927.93,27927.79,27930.52,27933.47857142857,27945.07
1680852420,27945.07,27944.83,27943.79,27928.77,27930.72,27927.93,27927.79,27935.557142857142,27947.6
1680852480,27947.6,27945.07,27944.83,27943.79,27928.77,27930.72,27927.93,27938.38714285714,27946.31
1680852540,27946.31,27947.6,27945.07,27944.83,27943.79,27928.77,27930.72,27941.012857142858,27941.36
1680852600,27941.36,27946.31,27947.6,27945.07,27944.83,27943.79,27928.77,27942.532857142854,27923.54
1680852660,27923.54,27941.36,27946.31,27947.6,27945.07,27944.83,27943.79,27941.785714285717,27921.27
1680852720,27921.27,27923.54,27941.36,27946.31,27947.6,27945.07,27944.83,27938.56857142857,27921.6
1680852780,27921.6,27921.27,27923.54,27941.36,27946.31,27947.6,27945.07,27935.250000000004,27910.78
1680852840,27910.78,27921.6,27921.27,27923.54,27941.36,27946.31,27947.6,27930.351428571426,27865.88
1680852900,27865.88,27910.78,27921.6,27921.27,27923.54,27941.36,27946.31,27918.67714285714,27893.64
1680852960,27893.64,27865.88,27910.78,27921.6,27921.27,27923.54,27941.36,27911.152857142857,27895.59
1680853020,27895.59,27893.64,27865.88,27910.78,27921.6,27921.27,27923.54,27904.614285714284,27889.05
1680853080,27889.05,27895.59,27893.64,27865.88,27910.78,27921.6,27921.27,27899.687142857143,27896.15
1680853140,27896.15,27889.05,27895.59,27893.64,27865.88,27910.78,27921.6,27896.09857142857,27901.91
1680853200,27901.91,27896.15,27889.05,27895.59,27893.64,27865.88,27910.78,27893.285714285714,27897.77
1680853260,27897.77,27901.91,27896.15,27889.05,27895.59,27893.64,27865.88,27891.42714285714,27894.25
1680853320,27894.25,27897.77,27901.91,27896.15,27889.05,27895.59,27893.64,27895.48,27890.57
1680853380,27890.57,27894.25,27897.77,27901.91,27896.15,27889.05,27895.59,27895.041428571425,27884.74
1680853440,27884.74,27890.57,27894.25,27897.77,27901.91,27896.15,27889.05,27893.491428571426,27879.46
1680853500,27879.46,27884.74,27890.57,27894.25,27897.77,27901.91,27896.15,27892.121428571427,27869.96
1680853560,27869.96,27879.46,27884.74,27890.57,27894.25,27897.77,27901.91,27888.38,27878.89
1680853620,27878.89,27869.96,27879.46,27884.74,27890.57,27894.25,27897.77,27885.091428571428,27878.1
1680853680,27878.1,27878.89,27869.96,27879.46,27884.74,27890.57,27894.25,27882.28142857143,27887.09
1680853740,27887.09,27878.1,27878.89,27869.96,27879.46,27884.74,27890.57,27881.25857142857,27885.44
1680853800,27885.44,27887.09,27878.1,27878.89,27869.96,27879.46,27884.74,27880.52571428571,27838.56
1680853860,27838.56,27885.44,27887.09,27878.1,27878.89,27869.96,27879.46,27873.928571428572,27855.29
1680853920,27855.29,27838.56,27885.44,27887.09,27878.1,27878.89,27869.96,27870.475714285712,27871.25
1680853980,27871.25,27855.29,27838.56,27885.44,27887.09,27878.1,27878.89,27870.66,27844.85
1680854040,27844.85,27871.25,27855.29,27838.56,27885.44,27887.09,27878.1,27865.79714285714,27847.8
1680854100,27847.8,27844.85,27871.25,27855.29,27838.56,27885.44,27887.09,27861.46857142857,27823.05
1680854160,27823.05,27847.8,27844.85,27871.25,27855.29,27838.56,27885.44,27852.32,27797.36
