date,open,high,low,close,volume,RSI,RS,MACD,MACD_signal,MACD_histogram,BB_Upper,BB_Mid,BB_Low
2018-05-18,8091.830078,8274.120117,7974.819824,8250.969727,5764190208,30.817362442451397,0.44544937184299166,-222.36413573765276,-138.83376116258492,-83.53037457506784,10107.216687489767,9028.03449725,7948.852307010235
2018-05-19,8255.730469,8372.05957,8183.350098,8247.179688,4712399872,30.696832269373957,0.4429354858451671,-230.93196229666864,-157.30924009818918,-73.62272219847947,10085.839944421108,8969.439477750002,7853.039011078897
2018-05-20,8246.990234,8562.410156,8205.240234,8513.25,5191059968,47.87213016079573,0.9183596089474599,-216.04940792566413,-169.08574751143766,-46.96366041422647,10059.626963832527,8933.0744875,7806.5220111674735
2018-05-21,8522.330078,8557.519531,8365.120117,8418.990234,5154990080,43.30921219708284,0.7639550247148668,-208.66689582943036,-177.01731906566343,-31.64957676376693,10043.639940669336,8898.0735109,7752.507081130663
2018-05-22,8419.870117,8423.25,8004.580078,8041.779785,5137010176,29.71027038468378,0.42268295165286685,-227.67196635002983,-187.16394967290236,-40.50801667712747,10033.209090290991,8838.36650405,7643.523917809009
2018-05-23,8037.080078,8054.660156,7507.879883,7557.819824,6491120128,20.028117637978625,0.2504394925620755,-275.0160868749772,-204.7561552089297,-70.25993166604749,9974.035317267108,8729.064477650001,7484.093638032895
2018-05-24,7561.120117,7738.600098,7331.140137,7587.339844,6049220096,21.891290913360436,0.28026696599323164,-306.64786897839076,-225.1546997027996,-81.49316927559116,9879.811956669839,8623.39348155,7366.975006430161
2018-05-25,7592.299805,7659.140137,7392.649902,7480.140137,4867829760,19.873616739887083,0.2480283763136006,-335.7068430778054,-247.28265995410973,-88.42418312369566,9718.268897442082,8504.49296885,7290.717040257918
2018-05-26,7486.47998,7595.160156,7349.120117,7355.879883,4051539968,17.61527816440099,0.213817292477515,-363.74323881438886,-270.58954822161644,-93.15369059277242,9579.841194338176,8389.54697275,7199.252751161824
2018-05-27,7362.080078,7381.740234,7270.959961,7368.220215,4056519936,18.71603871300958,0.23025500254507295,-380.54765948685053,-292.5923272090593,-87.95533227779123,9468.491138720387,8289.3074952,7110.123851679616
2018-05-28,7371.310059,7419.049805,7100.890137,7135.990234,5040600064,14.377816439826063,0.16792162780713882,-406.68469113824995,-315.4200600234427,-91.26463111480723,9382.66686206892,8184.365991250001,6986.065120431082
2018-05-29,7129.459961,7526.419922,7090.680176,7472.589844,5662660096,38.978909239456435,0.638777654637736,-397.1346579274323,-331.7682849065346,-65.3663730208977,9201.900884921475,8091.736499050001,6981.572113178527
2018-05-30,7469.72998,7573.77002,7313.600098,7406.52002,4922540032,36.50815913437796,0.5750055225465273,-390.0847783096642,-343.4346123389244,-46.650165970739806,9064.477464514348,8009.865478550001,6955.253492585654
2018-05-31,7406.149902,7608.899902,7361.129883,7494.169922,5127130112,42.32778789271289,0.7339373043983621,-373.4370800856841,-349.43635240091913,-24.000727684764968,9020.576346368329,7962.4994629500015,6904.422579531673
2018-06-01,7500.700195,7604.72998,7407.339844,7541.450195,4921460224,45.55793104920349,0.8368148368934638,-352.5197458800103,-350.0531335770882,-2.466612302922101,8956.030183266812,7914.3274903,6872.624797333189
2018-06-02,7536.720215,7695.830078,7497.259766,7643.450195,4939299840,52.452183479711614,1.1031459974051716,-324.3091508412763,-344.90365254649083,20.594501705214554,8835.140597105905,7860.302978550001,6885.465359994097
2018-06-03,7632.089844,7754.890137,7613.040039,7720.25,4851760128,57.333941775478934,1.3437834232019101,-292.6197861814371,-334.44576720036184,41.82598101892472,8699.041345073158,7810.475976600001,6921.910608126843
2018-06-04,7722.529785,7753.819824,7474.040039,7514.470215,4993169920,43.104394535134105,0.7576049886972708,-280.27365589628516,-323.6104231704183,43.33676727413314,8594.001950868662,7760.680493200001,6927.359035531341
2018-06-05,7500.899902,7643.22998,7397.0,7633.759766,4961739776,51.481065826436506,1.061051045397592,-258.20063327768,-310.52757481935004,52.32694154167001,8507.678231294787,7723.9269776,6940.175723905212
2018-06-06,7625.970215,7680.430176,7502.009766,7653.97998,4692259840,52.891827323582326,1.1227739120108124,-236.39735255412234,-295.7007231157138,59.303370561591464,8466.352733154272,7701.9099854,6937.467237645727
2018-06-07,7650.819824,7741.27002,7650.819824,7678.240234,4485799936,54.78468829765056,1.2116401775198622,-214.73840260284942,-279.5075537011389,64.76915109828946,8392.697710041548,7673.273510749999,6953.849311458451
2018-06-08,7685.140137,7698.189941,7558.399902,7624.919922,4227579904,49.53522194150628,0.9815801009585341,-199.4588926620554,-263.49726361613506,64.03837095407965,8308.978971100798,7642.160522449999,6975.3420737992
2018-06-09,7632.52002,7683.580078,7531.97998,7531.97998,3845220096,41.264815858597544,0.7025570186219944,-192.44041704897245,-249.28549813650156,56.84508108752911,8119.70900041878,7593.097021449999,7066.485042481218
2018-06-10,7499.549805,7499.549805,6709.069824,6786.02002,5804839936,15.821926043399202,0.18795780539664547,-242.87790128285633,-248.00395018629825,5.1260489034419265,8004.177739180577,7511.448510749999,7018.71928231942
2018-06-11,6799.290039,6910.180176,6706.629883,6906.919922,4745269760,24.835387880078088,0.33041330460741664,-270.1640039088261,-252.43604000192835,-17.72796390689774,7951.648413471723,7454.705517599999,6957.762621728276
2018-06-12,6905.819824,6907.959961,6542.080078,6582.359863,4654380032,18.46580213618053,0.22647922736693366,-313.8251054860739,-264.71402833606265,-49.111077150011226,8034.347639219184,7405.9325195500005,6777.517399880817
2018-06-13,6596.879883,6631.660156,6285.629883,6349.899902,5052349952,15.13054611076052,0.1782802341406241,-362.6394629872175,-284.29933889100806,-78.34012409620942,8122.930799325358,7344.0605224500005,6565.190245574643
2018-06-14,6342.75,6707.140137,6334.459961,6675.350098,5138710016,34.88830299064226,0.535822357473315,-371.20852504515005,-301.68133489568413,-69.52719014946592,8134.522237782928,7303.821020500001,6473.119803217075
2018-06-15,6674.080078,6681.080078,6433.870117,6456.580078,3955389952,29.372468872358283,0.4158784599064468,-390.85704431542854,-319.51660711103074,-71.3404372043978,8171.0513597938525,7258.85603025,6346.6607007061475
2018-06-16,6455.450195,6592.490234,6402.290039,6550.160156,3194170112,34.67392034038126,0.5307822009379647,-394.4266056175784,-334.49869439772067,-59.92791121985772,8181.423150362744,7217.9530273,6254.482904237256
2018-06-17,6545.529785,6589.109863,6499.27002,6499.27002,3104019968,33.054772901423476,0.49375846993170236,-396.72296599014044,-346.9436069186367,-49.779359071503734,8201.661615596231,7186.117016599999,6170.5724176037675
2018-06-18,6510.069824,6781.140137,6446.680176,6734.819824,4039200000,46.84213954072293,0.8811893318506968,-375.43583264023437,-352.64207338345045,-22.793759256783915,8174.509858216083,7149.2285156,6123.947172983917
2018-06-19,6742.390137,6822.5,6709.919922,6769.939941,4057029888,48.731298391891826,0.9505077535293956,-351.7050992092927,-352.4546779877154,0.7495787784226877,8148.557051754244,7117.399511649999,6086.2419715457545
2018-06-20,6770.759766,6821.560059,6611.879883,6776.549805,3888640000,49.13952304529843,0.9661632369091644,-328.57900093451735,-347.67953114287064,19.10053020835329,8107.402621881309,7081.518505800001,6055.634389718693
2018-06-21,6780.089844,6810.939941,6715.169922,6729.740234,3529129984,46.02518443055187,0.8527159184329652,-310.40951432773363,-340.22551350078226,29.815999173048624,8054.3533428397295,7040.933007750001,6027.512672660272
2018-06-22,6737.879883,6747.080078,6006.600098,6083.689941,5079810048,22.455055994472986,0.28957472704954806,-343.69725258344715,-340.9198623814018,-2.7773902020453534,8020.249752130094,6962.94499505,5905.640237969907
2018-06-23,6090.100098,6224.819824,6071.810059,6162.47998,3431360000,27.861593152249682,0.38622412622796326,-359.62027221209155,-344.65994893287257,-14.960323279218983,7936.961473491039,6885.05649405,5833.1515146089605
2018-06-24,6164.279785,6223.779785,5826.410156,6173.22998,4566909952,28.67577452940897,0.40204817283620964,-367.13996852819855,-349.15595726160984,-17.98401126658871,7871.957778675447,6817.9944823,5764.031185924552
2018-06-25,6171.970215,6327.370117,6119.680176,6249.180176,5500810240,34.90460570914722,0.5362069942028451,-362.82747513498816,-351.8902629817249,-10.93721215326326,7758.05990749599,6748.765502799999,5739.471098104008
2018-06-26,6253.549805,6290.160156,6093.669922,6093.669922,3279759872,28.738102482431202,0.40327444936961104,-367.6314809460273,-355.03850855077116,-12.59297239525614,7625.154280817729,6670.749999899999,5716.345718982269
2018-06-27,6084.399902,6180.0,6052.850098,6157.129883,3296219904,34.412254243984506,0.5246750570144167,-362.17052797076667,-356.46491315106516,-5.705614819701509,7448.145186009893,6594.69448235,5741.243778690106
2018-06-28,6153.160156,6170.410156,5873.049805,5903.439941,3467800064,24.900884998974107,0.3315736143979054,-373.88153373412115,-359.94823866704843,-13.93329506707272,7266.469198959794,6508.620483299999,5750.771767640204
2018-06-29,5898.129883,6261.660156,5835.75,6218.299805,3966230016,46.80036747782766,0.8797122321911226,-353.80920626936586,-358.72043179291,4.911225523544147,7037.441729598667,6442.93647455,5848.431219501333
2018-06-30,6214.220215,6465.509766,6214.220215,6404.0,4543860224,55.90156451856873,1.267654144830319,-319.30861942562115,-350.8380672928168,31.529447867195643,6996.058494470686,6423.83547355,5851.612452629313
2018-07-01,6411.680176,6432.850098,6289.290039,6385.819824,4788259840,54.80018031958487,1.212398206608986,-290.08200565566494,-338.6868524660265,48.60484681036155,6922.903706638704,6397.78046865,5872.657230661297
2018-07-02,6380.379883,6683.859863,6305.700195,6614.180176,4396930048,65.14979318839238,1.869423430987871,-245.73759654217065,-320.09699822228635,74.3594016801157,6927.036075836457,6399.3714843,5871.706892763543
2018-07-03,6596.660156,6671.370117,6447.75,6529.589844,4672309760,59.131321025401974,1.4468615700095202,-214.91584753592088,-299.0607653157959,84.14491777987502,6938.58673265761,6408.3559814,5878.12523014239
2018-07-04,6550.870117,6771.919922,6450.459961,6597.549805,4176689920,62.47346615434273,1.6647811495537956,-182.91676256217943,-275.8319623187941,92.9151997566147,6927.542470324577,6404.46596675,5881.389463175423
2018-07-05,6599.709961,6749.540039,6546.649902,6639.140137,4999240192,64.59947431963533,1.8248168093014,-152.45517851120167,-251.15660347838076,98.7014249671791,6946.773620009571,6413.5939697,5880.41431939043
2018-07-06,6638.689941,6700.939941,6533.549805,6673.5,4313959936,66.48201619268738,1.983473008844375,-124.11960938314132,-225.74920294687746,101.62959356373614,6962.361473691909,6419.7609618999995,5877.16045010809
2018-07-07,6668.709961,6863.990234,6579.240234,6856.930176,3961080064,74.99910382323785,2.9998566168579206,-85.91482772820018,-197.782326395171,111.86749866697082,7013.814986017819,6437.6439697,5861.47295338218
2018-07-08,6857.799805,6885.910156,6747.97998,6773.879883,3386210048,65.90088996961279,1.9326278577618483,-61.611210096911236,-170.5481019607459,108.93689186383466,7020.256625987326,6439.596972649999,5858.937319312672
2018-07-09,6775.080078,6838.680176,6724.339844,6741.75,3718129920,62.38734289096317,1.6586794894629755,-44.42484771073305,-145.3234502402726,100.89860252953955,7015.5985757750495,6438.1874756,5860.77637542495
2018-07-10,6739.209961,6767.740234,6320.720215,6329.950195,4052430080,34.27879952864755,0.521579022945412,-63.2283956989304,-128.90443887872473,65.67604317979433,6972.335268004116,6415.8574951,5859.379722195884
2018-07-11,6330.77002,6444.959961,6330.470215,6394.709961,3644859904,39.428812461498914,0.6509499658800092,-72.08426986055565,-117.54040482410953,45.45613496355388,6935.611881937562,6399.1059814499995,5862.600080962437
2018-07-12,6396.779785,6397.100098,6136.419922,6228.810059,3770170112,31.774535862248456,0.4657283942853602,-91.40884457910852,-112.3140926827684,20.905248103659886,6928.643156064987,6406.36198735,5884.080818635013
2018-07-13,6235.029785,6310.549805,6192.240234,6238.049805,3805400064,32.648379351438564,0.4847452672563997,-104.77108350252092,-110.80549082539514,6.034407322874216,6926.047183439817,6410.1404786,5894.233773760184
2018-07-14,6247.5,6298.189941,6212.220215,6276.120117,2923670016,36.65959178929027,0.5787710061377817,-111.01372040901333,-110.84713674258968,-0.16658366642364797,6923.235306773613,6415.28498545,5907.334664126387
2018-07-15,6272.700195,6403.459961,6256.509766,6359.640137,3285459968,45.24458724533742,0.8263034642449062,-107.98698660453101,-110.27510670980321,2.288120105272199,6923.52894486253,6420.8079835,5918.08702213747
2018-07-16,6357.009766,6741.75,6357.009766,6741.75,4725799936,68.60555795510984,2.1852771855926734,-73.94715438129879,-103.0095161915212,29.062361810222413,6950.667367259097,6453.2119874,5955.756607540903
2018-07-17,6739.649902,7387.240234,6684.169922,7321.040039,5961950208,82.32457066416302,4.657571202372421,-0.2860899933775727,-82.46483083294687,82.1787408395693,7122.38951458433,6511.407495199999,5900.4254758156685
2018-07-18,7315.319824,7534.990234,7280.470215,7370.779785,6103410176,83.08612677774171,4.912306346745118,61.390813353008525,-53.69370186249703,115.08451521550555,7239.218768760946,6584.7744874,5930.330206039054
2018-07-19,7378.200195,7494.459961,7295.459961,7466.859863,5111629824,84.6219596642183,5.502779145878521,116.66841029523403,-19.621279304700685,136.28968959993472,7387.0798718571405,6647.2024903,5907.32510874286
2018-07-20,7467.399902,7594.669922,7323.259766,7354.129883,4936869888,75.02969012784348,3.004756068786568,149.66353953142698,14.235684562886275,135.42785496854071,7488.858594018866,6694.708984450001,5900.559374881135
2018-07-21,7352.720215,7437.640137,7262.410156,7419.290039,3726609920,76.84987525829348,3.3196311516992907,179.00109426586732,47.18876658162814,131.8123276842392,7588.922735463679,6746.3824951999995,5903.84225493632
2018-07-22,7417.799805,7537.950195,7383.819824,7418.490234,3695460096,76.76745157851249,3.304306104771149,199.88213938411354,77.72744120006128,122.15469818405226,7677.937309011276,6786.5979981,5895.258687188724
2018-07-23,7414.709961,7771.5,7409.100098,7711.109863,5132480000,84.2049911899926,5.3311139109110215,237.28675295669927,109.63930359982183,127.64744935687744,7818.210229021825,6845.673999050001,5873.1377690781765
2018-07-24,7716.509766,8424.269531,7705.5,8424.269531,7277689856,91.84252146941961,11.258689940172635,320.7333627127573,151.85811547366964,168.87524723908766,8129.639093738933,6937.00998535,5744.380876961066
2018-07-25,8379.660156,8416.870117,8086.359863,8181.390137,5845400064,76.6879009509446,3.2896180129284387,363.0946580298414,194.10542402594027,168.98923400390115,8319.742617537904,7014.12248535,5708.502353162096
2018-07-26,8176.850098,8290.330078,7878.709961,7951.580078,4899089920,64.58727494780751,1.8238436847945632,373.82499234794614,230.04933771827226,143.77565462967388,8437.452629144122,7078.02648925,5718.600349355878
2018-07-27,7950.399902,8262.660156,7839.759766,8165.009766,5195879936,69.88335580517335,2.3204230641731893,394.98650513082976,263.0367712212905,131.94973390953925,8581.651793141822,7143.43046875,5705.209144358177
2018-07-28,8169.060059,8222.849609,8110.77002,8192.150391,3988750080,70.55532336850487,2.3961996340294744,409.2280429153225,292.27502557463777,116.95301734068471,8714.375855102558,7214.343994150001,5714.312133197444
2018-07-29,8205.820313,8272.259766,8141.180176,8218.459961,4107190016,71.3002190646136,2.4843471532112456,417.8195474897557,317.38392996765117,100.43561752210451,8834.91283767541,7288.1794922,5741.446146724589
2018-07-30,8221.580078,8235.5,7917.5,8180.47998,5551400000,68.30675156583055,2.155246146753041,416.7606323584823,337.2592704521435,79.50136190633884,8907.353353947796,7380.70598145,5854.058608952205
2018-07-31,8181.200195,8181.529785,7696.930176,7780.439941,5287530000,44.625781759304004,0.8058945692980877,379.28376749306426,345.66416986246776,33.6195976305965,8912.663768268016,7449.99248045,5987.321192631985
2018-08-01,7769.040039,7769.040039,7504.950195,7624.910156,4797620000,38.41276188689592,0.6237130136661013,333.1973981841993,343.1708155263061,-9.973417342106814,8865.671458418028,7519.7974853,6173.923512181971
2018-08-02,7634.189941,7712.77002,7523.439941,7567.149902,4214110000,36.16864286212881,0.5666281351970492,288.6868109697416,332.27401461321745,-43.587203643475846,8789.325691031288,7586.25249015,6383.179289268712
2018-08-03,7562.140137,7562.140137,7328.649902,7434.390137,4627150000,31.14939546453415,0.4524200720487313,239.93724744025985,313.80666117621837,-73.86941373595852,8681.836988486786,7644.16599115,6606.494993813214
2018-08-04,7438.669922,7497.490234,6984.069824,7032.850098,4268390000,20.715516681000594,0.2612808435372171,166.98788672222963,284.4429062823581,-117.45501956012845,8574.094199153442,7677.826489199999,6781.558779246557
2018-08-05,7031.080078,7102.77002,6940.700195,7068.47998,3679110000,23.44594717300582,0.3062665699227149,110.77235642319101,249.70879630762656,-138.93643988443554,8528.351082374818,7694.1629882,6859.97489402518
2018-08-06,7062.939941,7166.549805,6890.540039,6951.799805,3925900000,20.651145438905615,0.26025763765758386,56.16144704612361,210.99932645274214,-154.83787940661853,8559.526022444017,7675.700976499999,6791.8759305559815
2018-08-07,6958.319824,7146.560059,6748.240234,6753.120117,4682800000,16.606361309338496,0.19913223082803433,-3.109648975255368,168.17753136485598,-171.28718034011135,8612.675117967696,7644.8179931,6676.960868232305
2018-08-08,6746.850098,6746.850098,6226.220215,6305.799805,5064430000,10.859701515010059,0.12182707147697854,-85.18641049853613,117.50474299001286,-202.691153488549,8724.023726332985,7586.764990199999,6449.506254067013
2018-08-09,6305.560059,6625.72998,6249.069824,6568.22998,4267040000,28.322060560518437,0.3951293910231759,-127.59072690210178,68.48564900991467,-196.07637591201643,8769.707834541296,7547.46999505,6325.232155558704
2018-08-10,6571.419922,6591.259766,6124.52002,6184.709961,4528680000,21.080089385744515,0.2671073651968476,-189.94704332720084,16.79911054107843,-206.74615386827926,8851.513242964213,7485.74099115,6119.968739335787
2018-08-11,6185.790039,6455.740234,6109.029785,6295.72998,4047850000,27.518158962244485,0.37965590509642794,-227.78230895838624,-32.117173359884426,-195.66513559850182,8895.6330471511,7429.602978450001,5963.572909748903
2018-08-12,6283.649902,6409.850098,6237.5,6322.689941,5665250000,29.201198033961163,0.41245327919487307,-252.67910422416207,-76.22955953351182,-176.44954469065027,8899.733155738031,7360.18198235,5820.630808961969
2018-08-13,6341.359863,6537.049805,6225.720215,6297.569824,4083980000,28.462243436519657,0.397863237593468,-271.3090331904732,-115.24545426545025,-156.06357892502297,8777.641038147623,7253.846997000001,5730.052955852378
2018-08-14,6287.660156,6287.939941,5971.049805,6199.709961,5301700000,25.45137035972391,0.34140628047136357,-290.6184558267569,-150.32005457810436,-140.2984012486525,8682.318319428641,7154.762988199999,5627.207656971356
2018-08-15,6221.419922,6588.490234,6221.419922,6308.52002,4895450000,34.67214497450898,0.5307406000239847,-293.7561665675448,-179.00727697624947,-114.74888959129535,8596.455363300553,7072.6099853,5548.764607299448
2018-08-16,6294.22998,6473.5,6276.410156,6334.72998,4328420000,36.927156224875624,0.5854683888447013,-290.77621670585904,-201.3610649223316,-89.41515178352745,8447.465010578519,6981.095995999999,5514.726981421479
2018-08-17,6340.910156,6582.5,6324.970215,6580.629883,4992990000,54.578712450027666,1.2016108612064413,-265.51421675303754,-214.19169528854638,-51.32252146449116,8259.892996007646,6900.5199706,5541.146945192356
2018-08-18,6583.430176,6617.350098,6353.72998,6423.759766,3984520000,44.94880986089786,0.8164911557283719,-255.20864943524066,-222.39508611792286,-32.8135633173178,8033.963597403675,6810.784960850001,5587.606324296327
2018-08-19,6422.569824,6537.97998,6361.549805,6506.069824,3311170000,50.45318795071877,1.018293324311886,-237.6607365323962,-225.44821620082874,-12.212520331567447,7771.689068678586,6727.064453049999,5682.439837421412
2018-08-20,6500.509766,6536.919922,6297.930176,6308.529785,3665100000,39.173090440793295,0.6440092177075613,-236.9605999626192,-227.7506929531936,-9.209907009425592,7587.124822954819,6653.46894525,5719.81306754518
2018-08-21,6301.069824,6500.870117,6298.240234,6488.759766,3377180000,51.13444191424334,1.0464311453172173,-219.33559675331253,-226.0676737132134,6.732076959900866,7412.2370852460535,6596.66142575,5781.085766253946
2018-08-22,6486.25,6816.790039,6310.109863,6376.709961,4668110000,44.592434954080126,0.8048076994021205,-211.9649599285067,-223.24713095626674,11.282171027760057,7216.9537639380105,6537.139428699999,5857.325093461988
2018-08-23,6371.339844,6546.540039,6371.339844,6534.879883,3426180000,54.46139228681777,1.1959388971624756,-191.1581007577861,-216.82932491656095,25.671224158774862,7025.216911593076,6492.1639159999995,5959.1109204069235
2018-08-24,6551.52002,6719.959961,6498.640137,6719.959961,4097820000,63.572120935760935,1.74515021375947,-157.91481909609774,-205.04642375245416,47.131604656356416,6958.695525772695,6476.51940915,5994.343292527305
2018-08-25,6719.950195,6789.629883,6700.959961,6763.189941,3312600000,65.50639730879298,1.8990883003790042,-126.62160112465699,-189.36145922687965,62.739858102222655,6879.634780254405,6461.254907199999,6042.875034145593
2018-08-26,6754.640137,6774.75,6620.75,6707.259766,3295500000,60.51746344154739,1.5327653366939398,-105.1225380272208,-172.51367498693492,67.39113695971412,6818.477642192512,6449.027905249999,6079.5781683074865
2018-08-27,6710.799805,6884.640137,6689.709961,6884.640137,4019000000,69.38968625239268,2.266872754867355,-72.93137296828627,-152.59721458319294,79.66584161490667,6851.573955894351,6455.60390625,6059.63385660565
2018-08-28,6891.080078,7109.560059,6882.339844,7096.279785,4659940000,76.8408320786616,3.31794442441354,-29.997215486557252,-128.07721476385373,98.07999927729648,6976.692179572892,6495.1279052499995,6013.563630927107
2018-08-29,7091.709961,7113.299805,6970.819824,7047.160156,4145880000,71.96219010753488,2.5666123846168887,0.06430381923655659,-102.44891104722556,102.51321486646212,7059.925926079305,6519.07441405,5978.222902020695
2018-08-30,7043.759766,7072.689941,6834.689941,6978.22998,4463250000,65.01143197738111,1.8580763847023825,18.117575108199162,-78.33561381613302,96.45318892433218,7112.59102404077,6558.750415,6004.909805959231
2018-08-31,6973.970215,7057.169922,6920.160156,7037.580078,4495650000,68.18636386508675,2.1433062091967847,36.78968086839268,-55.31055487922209,92.10023574761476,7174.333381014747,6595.8429199,6017.3524587852535
2018-09-01,7044.810059,7242.290039,7038.049805,7193.25,4116050000,75.25404536558582,3.0410645488265007,63.417188945109956,-31.565006114350897,94.98219505946085,7260.741596739831,6639.370922849999,6018.0002489601675
2018-09-02,7189.580078,7306.310059,7132.160156,7272.720215,4329540000,78.2184252745274,3.5910362891740046,89.89575598930787,-7.272853693615231,97.1686096829231,7348.389892002379,6688.1284424,6027.86699279762
2018-09-03,7279.029785,7317.939941,7208.149902,7260.060059,4087760000,76.4672838246875,3.24940322464379,108.60671107380585,15.903059259871974,92.70365181393387,7406.542648646705,6741.1459472999995,6075.749245953294
2018-09-04,7263.0,7388.259766,7255.439941,7361.660156,4273640000,80.64106703047041,4.165573957893091,130.13319696371582,38.74908680064309,91.38411016307273,7481.3605139791825,6793.8029541,6106.245394220817
2018-09-05,7361.459961,7388.430176,6792.830078,6792.830078,5800460000,36.79566011839462,0.5821698349720985,100.14020196158162,51.02730983283181,49.11289212874981,7469.516193459779,6816.707959000001,6163.899724540223
2018-09-06,6755.140137,6755.140137,6404.720215,6529.169922,5523470000,28.25175421255257,0.3937622990288536,54.46805802546987,51.71545947135946,2.7525985541104134,7471.252456735869,6814.13496095,6157.017465164132
