"DateTime","Volatility","Price"
"2022-12-10 00:00:00",0.259326,17161.98
"2022-12-11 00:00:00",0.258272,17170.03
"2022-12-12 00:00:00",0.256497,17060.44
"2022-12-13 00:00:00",0.26589,17520.65
"2022-12-14 00:00:00",0.2794,18014.33
"2022-12-15 00:00:00",0.288633,17575.31
"2022-12-16 00:00:00",0.30647,17066.11
"2022-12-17 00:00:00",0.315566,16693.87
"2022-12-18 00:00:00",0.313396,16751.93
"2022-12-19 00:00:00",0.314958,16581.9
"2022-12-20 00:00:00",0.312548,16716.81
"2022-12-21 00:00:00",0.285602,16830.36
"2022-12-22 00:00:00",0.287162,16716.04
"2022-12-23 00:00:00",0.269846,16835.39
"2022-12-24 00:00:00",0.266489,16818.65
"2022-12-25 00:00:00",0.264407,16793.65
"2022-12-26 00:00:00",0.264437,16861.82
"2022-12-27 00:00:00",0.264887,16783.17
"2022-12-28 00:00:00",0.261218,16619.67
"2022-12-29 00:00:00",0.261224,16568.62
"2022-12-30 00:00:00",0.237181,16501.01
"2022-12-31 00:00:00",0.231583,16556.25
"2023-01-01 00:00:00",0.230992,16561.34
"2023-01-02 00:00:00",0.231794,16656.11
"2023-01-03 00:00:00",0.231804,16685.86
"2023-01-04 00:00:00",0.232373,16811.82
"2023-01-05 00:00:00",0.230893,16817.24
"2023-01-06 00:00:00",0.230321,16850.6
"2023-01-07 00:00:00",0.230074,16939
"2023-01-08 00:00:00",0.227748,17022.75
"2023-01-09 00:00:00",0.232322,17245.4
"2023-01-10 00:00:00",0.232717,17316.47
"2023-01-11 00:00:00",0.240742,17655.58
"2023-01-12 00:00:00",0.27699,18499.36
"2023-01-13 00:00:00",0.304366,19354.84
"2023-01-14 00:00:00",0.355634,20575.46
"2023-01-15 00:00:00",0.333695,20811.68
"2023-01-16 00:00:00",0.317529,21037.36
"2023-01-17 00:00:00",0.317135,21210.8
"2023-01-18 00:00:00",0.316386,21018.14
"2023-01-19 00:00:00",0.319356,20925.71
"2023-01-20 00:00:00",0.341048,21804.57
"2023-01-21 00:00:00",0.365123,22896.48
"2023-01-22 00:00:00",0.370917,22707.68
"2023-01-23 00:00:00",0.368904,22870.17
"2023-01-24 00:00:00",0.369158,22822.31
"2023-01-25 00:00:00",0.368441,23077.82
"2023-01-26 00:00:00",0.366489,23069.21
"2023-01-27 00:00:00",0.361664,23039.8
"2023-01-28 00:00:00",0.360323,23038.64
"2023-01-29 00:00:00",0.356848,23464.73
"2023-01-30 00:00:00",0.365302,23186.82
"2023-01-31 00:00:00",0.369704,22998.28
"2023-02-01 00:00:00",0.36922,23296.12
"2023-02-02 00:00:00",0.369575,23826.11
"2023-02-03 00:00:00",0.381211,23470.34
"2023-02-04 00:00:00",0.382104,23425.53
"2023-02-05 00:00:00",0.390442,23113.33
"2023-02-06 00:00:00",0.396204,22901.72
"2023-02-07 00:00:00",0.39599,23047.95
"2023-02-08 00:00:00",0.39748,23048.12
"2023-02-09 00:00:00",0.420163,22370.92
"2023-02-10 00:00:00",0.438465,21717.7
"2023-02-11 00:00:00",0.413494,21754.37
"2023-02-12 00:00:00",0.386685,21870.55
"2023-02-13 00:00:00",0.326125,21651.34
"2023-02-14 00:00:00",0.327042,21947.99
"2023-02-15 00:00:00",0.378502,23199.22
"2023-02-16 00:00:00",0.412841,24377.9
"2023-02-17 00:00:00",0.412274,24190.65
"2023-02-18 00:00:00",0.413768,24654.63
"2023-02-19 00:00:00",0.392559,24714.21
"2023-02-20 00:00:00",0.358725,24486
"2023-02-21 00:00:00",0.357205,24692.48
"2023-02-22 00:00:00",0.371378,24034.78
"2023-02-23 00:00:00",0.371133,24112.19
"2023-02-24 00:00:00",0.382331,23478.12
"2023-02-25 00:00:00",0.388996,23013.57
"2023-02-26 00:00:00",0.392639,23371
"2023-02-27 00:00:00",0.39306,23510.47
"2023-02-28 00:00:00",0.389008,23317.81
"2023-03-01 00:00:00",0.387522,23500.01
"2023-03-02 00:00:00",0.38624,23500.53
"2023-03-03 00:00:00",0.397609,22812.19
"2023-03-04 00:00:00",0.395749,22295.11
"2023-03-05 00:00:00",0.393956,22436.46
"2023-03-06 00:00:00",0.394005,22450.41
"2023-03-07 00:00:00",0.392564,22253.14
"2023-03-08 00:00:00",0.393981,21952.72
"2023-03-09 00:00:00",0.420997,20970.86
"2023-03-10 00:00:00",0.448023,19984.17
"2023-03-11 00:00:00",0.446246,20373.23
"2023-03-12 00:00:00",0.468294,21331.8
"2023-03-13 00:00:00",0.563092,23236.54
"2023-03-14 00:00:00",0.638112,25295.89
"2023-03-15 00:00:00",0.646286,24600.16
"2023-03-16 00:00:00",0.645489,24715.83
"2023-03-17 00:00:00",0.656232,26364.92
"2023-03-18 00:00:00",0.642664,27202.52
"2023-03-19 00:00:00",0.642778,27675.04
"2023-03-20 00:00:00",0.640829,27882.11
"2023-03-21 00:00:00",0.640821,27954.85
"2023-03-22 00:00:00",0.640097,27779.41
"2023-03-23 00:00:00",0.640062,27999.38
"2023-03-24 00:00:00",0.632247,27732.48
"2023-03-25 00:00:00",0.634023,27499.65
"2023-03-26 00:00:00",0.624298,27830.04
"2023-03-27 00:00:00",0.623825,27304.95
"2023-03-28 00:00:00",0.624859,27080.82
"2023-03-29 00:00:00",0.631778,27951.37
"2023-03-30 00:00:00",0.630804,28452.27
"2023-03-31 00:00:00",0.634521,28095.85
"2023-04-01 00:00:00",0.634873,28538.19
"2023-04-02 00:00:00",0.62503,28209.66
"2023-04-03 00:00:00",0.61931,27892.45
"2023-04-04 00:00:00",0.619328,28056.04
"2023-04-05 00:00:00",0.618767,28311.35
"2023-04-06 00:00:00",0.620173,27958.5
"2023-04-07 00:00:00",0.616068,27950.86
"2023-04-08 00:00:00",0.585963,28014.91
"2023-04-09 00:00:00",0.548849,28180.06
"2023-04-10 00:00:00",0.551277,28980.39
"2023-04-11 00:00:00",0.544972,30082.98
"2023-04-12 00:00:00",0.468952,30102.43
"2023-04-13 00:00:00",0.370536,30236.13
"2023-04-14 00:00:00",0.350159,30520.7
"2023-04-15 00:00:00",0.351964,30425.8
