"DateTime","USDT","Price"
"2021-08-07 00:00:00",-0.2181567318567605,43602.54
"2021-08-08 00:00:00",-0.15062167422977127,44305.46
"2021-08-09 00:00:00",-0.22087673327599047,44647.04
"2021-08-10 00:00:00",-0.17925173297455468,45685.38
"2021-08-11 00:00:00",-0.08594673852294807,46062.2
"2021-08-12 00:00:00",-0.01866366538207867,45000.31
"2021-08-13 00:00:00",-0.10880443562672727,46075.59
"2021-08-14 00:00:00",-0.05258647343063267,47092.77
"2021-08-15 00:00:00",-0.05948484780804229,46493.08
"2021-08-16 00:00:00",0.03390878862654353,46872.76
"2021-08-17 00:00:00",0.10896056362671587,45769.88
"2021-08-18 00:00:00",0.1942331683383493,45132.94
"2021-08-19 00:00:00",0.25643134886319024,45513.13
"2021-08-20 00:00:00",0.14667340606337287,48014.75
"2021-08-21 00:00:00",0.20325436657960688,49069.93
"2021-08-22 00:00:00",0.15289127727888457,48816.09
"2021-08-23 00:00:00",0.16736331376842892,49781.04
"2021-08-24 00:00:00",0.17840712892034288,48720.32
"2021-08-25 00:00:00",0.2322136099003206,48196.41
"2021-08-26 00:00:00",0.1964876780363328,47907.44
"2021-08-27 00:00:00",0.1665404514047445,47771.56
"2021-08-28 00:00:00",0.18554563611984495,48846.69
"2021-08-29 00:00:00",0.10891937095054988,48747.49
"2021-08-30 00:00:00",0.1584920988304139,47875.29
"2021-08-31 00:00:00",0.1963810765371742,47483.23
"2021-09-01 00:00:00",0.19598678337149278,47803.4
"2021-09-02 00:00:00",0.32953328701276285,49503.8
"2021-09-03 00:00:00",0.26822556660144725,49709.36
"2021-09-04 00:00:00",0.17309208141347107,50025.24
"2021-09-05 00:00:00",0.0362387296476406,50694.73
"2021-09-06 00:00:00",-0.052202958909065594,51900.92
"2021-09-07 00:00:00",0.019004661235609708,48411.83
"2021-09-08 00:00:00",-0.0215616379616029,45919.06
"2021-09-09 00:00:00",-0.03499201076114081,46453.8
"2021-09-10 00:00:00",-0.08996923449605747,45612.47
"2021-09-11 00:00:00",-0.06283862345330332,45364.81
"2021-09-12 00:00:00",-0.09045504542395998,45584.66
"2021-09-13 00:00:00",-0.10282787495247463,45166.57
"2021-09-14 00:00:00",-0.0977743310513149,46019.97
"2021-09-15 00:00:00",-0.07980225561778521,47591.23
"2021-09-16 00:00:00",-0.030740726944655194,47774.53
"2021-09-17 00:00:00",-0.005334299710162677,47471.34
"2021-09-18 00:00:00",-0.06272759698504587,47937.24
"2021-09-19 00:00:00",-0.06888247659090312,47620.4
"2021-09-20 00:00:00",-0.18930543917419856,44946.56
"2021-09-21 00:00:00",-0.25671635053744474,41696.55
"2021-09-22 00:00:00",-0.1389379824732377,42300.65
