"DateTime","Positive","Neutral","Negative","Price"
"2022-04-07 00:00:00",4456,10947,601,43330.575
"2022-04-08 00:00:00",4649,11731,445,43052.905
"2022-04-09 00:00:00",10897,20660,1196,42474.54
"2022-04-10 00:00:00",4462,10065,577,42682.035
"2022-04-11 00:00:00",4755,12760,1059,40826.130000000005
"2022-04-12 00:00:00",4269,12747,971,39970.395000000004
"2022-04-13 00:00:00",4974,13750,594,40564.955
"2022-04-14 00:00:00",4308,11282,483,40545.35
"2022-04-15 00:00:00",4135,10509,477,40289.979999999996
"2022-04-16 00:00:00",4447,9790,437,40358.545
"2022-04-17 00:00:00",4020,9192,687,40083.265
"2022-04-18 00:00:00",3877,12290,693,39832.8
"2022-04-19 00:00:00",4350,10808,580,41172.025
"2022-04-20 00:00:00",4361,11360,519,41563.57
"2022-04-21 00:00:00",4465,11786,639,41430.615000000005
"2022-04-22 00:00:00",3657,12226,581,39992.475000000006
"2022-04-23 00:00:00",3260,10972,457,39647.104999999996
"2022-04-24 00:00:00",3561,9320,452,39493.865000000005
"2022-04-25 00:00:00",4623,10552,629,39412.75
"2022-04-26 00:00:00",3716,10488,644,39262.22
"2022-04-27 00:00:00",4426,9967,712,38683.11
"2022-04-28 00:00:00",3444,10622,532,39639.3
"2022-04-29 00:00:00",3006,8929,550,39050.875
"2022-04-30 00:00:00",3129,7432,624,38197.89
"2022-05-01 00:00:00",3156,7608,628,38064.880000000005
"2022-05-02 00:00:00",2977,9498,616,38606.634999999995
"2022-05-03 00:00:00",2930,9425,550,38081.865000000005
"2022-05-04 00:00:00",3244,11900,520,38835.08500000001
"2022-05-05 00:00:00",4543,11877,731,37723.965
"2022-05-06 00:00:00",3908,10911,702,35986.44
"2022-05-07 00:00:00",3206,8945,662,35483.03999999999
"2022-05-08 00:00:00",3306,9526,680,34617.76
"2022-05-09 00:00:00",3871,13713,1206,32148.835
"2022-05-10 00:00:00",4194,11972,1163,31230.8
"2022-05-11 00:00:00",4143,13350,1420,30111.725
"2022-05-12 00:00:00",4221,13407,1313,27960.64
"2022-05-13 00:00:00",4108,11326,1102,29832.214999999997
"2022-05-14 00:00:00",3092,8763,669,29431.585
"2022-05-15 00:00:00",2739,8213,689,30434.629999999997
"2022-05-16 00:00:00",3642,9776,694,30200.32
"2022-05-17 00:00:00",3441,9395,679,30089.614999999998
"2022-05-18 00:00:00",3737,8974,651,29641.93
"2022-05-19 00:00:00",3142,9233,659,29579.085
"2022-05-20 00:00:00",2740,8562,683,29711.875
"2022-05-21 00:00:00",2378,7435,541,29268.715
"2022-05-22 00:00:00",3013,8083,464,29836.934999999998
"2022-05-23 00:00:00",3095,9521,598,29748.055
"2022-05-24 00:00:00",2870,11041,584,29215.015
"2022-05-25 00:00:00",6596,19574,1267,29755.3
"2022-05-26 00:00:00",5847,20380,1633,28954.66
"2022-05-27 00:00:00",6389,17892,1584,28805.535
"2022-05-28 00:00:00",2531,6708,558,28869.72
"2022-05-29 00:00:00",2941,9027,430,29184.435
"2022-05-30 00:00:00",3574,10003,513,30724.565000000002
"2022-05-31 00:00:00",3793,9034,445,31785.165
"2022-06-01 00:00:00",3187,8235,615,30640.265
"2022-06-02 00:00:00",4049,7981,470,30110.67
"2022-06-03 00:00:00",3910,8939,599,29963.035
"2022-06-04 00:00:00",2709,7920,487,29710.11
"2022-06-05 00:00:00",6246,14563,1201,29834.14
"2022-06-06 00:00:00",3284,9593,528,30808.245000000003
"2022-06-07 00:00:00",4220,10021,622,30380.715
"2022-06-08 00:00:00",3262,8858,486,30572.559999999998
"2022-06-09 00:00:00",3542,8288,463,30301.17
"2022-06-10 00:00:00",3766,9262,510,29588.41
"2022-06-11 00:00:00",3652,6739,528,28759.775
"2022-06-12 00:00:00",3008,7686,921,27544.995
"2022-06-13 00:00:00",9376,33566,4053,24423.875
"2022-06-14 00:00:00",8840,26745,2941,22025.96
"2022-06-15 00:00:00",3810,11454,1049,21413.870000000003
"2022-06-16 00:00:00",3388,9832,796,21585.17
"2022-06-17 00:00:00",3169,9982,790,20775.870000000003
"2022-06-18 00:00:00",3409,12345,1283,19161.72
"2022-06-19 00:00:00",2804,10145,888,19356.434999999998
"2022-06-20 00:00:00",3208,10346,818,20316.17
"2022-06-21 00:00:00",3436,10587,809,21016.864999999998
"2022-06-22 00:00:00",6692,22372,1639,20309.449999999997
"2022-06-23 00:00:00",7646,22404,1646,20533.010000000002
"2022-06-24 00:00:00",7108,21315,1607,21123.165
"2022-06-25 00:00:00",5789,18438,1109,21244.555
"2022-06-26 00:00:00",5586,17153,1118,21412.33
"2022-06-27 00:00:00",6489,20343,1314,21029.37
"2022-06-28 00:00:00",6268,21106,1685,20681.84
"2022-06-29 00:00:00",6573,21960,1534,20123.78
"2022-06-30 00:00:00",7243,22546,2505,19380.91
"2022-07-01 00:00:00",6574,20905,1906,19884.885000000002
"2022-07-02 00:00:00",5446,17613,1211,19192.345
"2022-07-03 00:00:00",5862,17041,1267,19192.690000000002
"2022-07-04 00:00:00",3391,9565,648,19674.89
"2022-07-05 00:00:00",2928,10146,532,20004.915
"2022-07-06 00:00:00",3237,9585,560,20193.96
"2022-07-07 00:00:00",3075,10219,633,21041.42
"2022-07-08 00:00:00",2961,10204,565,21780.18
"2022-07-09 00:00:00",9066,16773,1167,21635.879999999997
"2022-07-10 00:00:00",7974,16435,1047,21131.175
"2022-07-11 00:00:00",9285,21233,1394,20362.035
"2022-07-12 00:00:00",6679,22156,1455,19633.39
"2022-07-13 00:00:00",5546,22180,1462,19596.965
"2022-07-14 00:00:00",6236,20838,1322,20244.785
"2022-07-15 00:00:00",5851,19329,1140,20779.300000000003
"2022-07-16 00:00:00",4800,16909,1084,21027.885000000002
"2022-07-17 00:00:00",4916,15625,1014,21205.66
"2022-07-18 00:00:00",6946,21543,1216,21754.895
"2022-07-19 00:00:00",6517,22609,1349,22689.545
"2022-07-20 00:00:00",6288,22911,1467,23599.64
"2022-07-21 00:00:00",6680,22529,1493,22884.155
"2022-07-22 00:00:00",6691,20858,1482,23131.345
"2022-07-23 00:00:00",5857,18265,1291,22475.68
"2022-07-24 00:00:00",7400,17145,1185,22641.405
"2022-07-25 00:00:00",6346,21829,1383,21964.6
"2022-07-26 00:00:00",8034,22094,1355,21037.410000000003
"2022-07-27 00:00:00",7773,22255,1195,22075.785
"2022-07-28 00:00:00",3581,12931,496,23398.17
"2022-07-29 00:00:00",7017,21894,1240,23930.33
"2022-07-30 00:00:00",6636,19047,936,24070.285
"2022-07-31 00:00:00",5528,17822,829,23715.145
"2022-08-01 00:00:00",2883,10741,480,23185.614999999998
"2022-08-02 00:00:00",7343,21673,1200,23060.225
"2022-08-03 00:00:00",6314,22730,1358,23155.69
"2022-08-04 00:00:00",6770,22717,1325,22823.58
"2022-08-05 00:00:00",6943,21883,1127,23032.309999999998
"2022-08-06 00:00:00",6152,18589,828,23136.745000000003
"2022-08-07 00:00:00",6091,19509,812,23127.195
"2022-08-08 00:00:00",7524,24461,1026,23703.510000000002
"2022-08-09 00:00:00",6238,24472,1211,23402.370000000003
"2022-08-10 00:00:00",7368,26123,1177,23445.665
"2022-08-11 00:00:00",7621,23648,1101,24381.305
"2022-08-12 00:00:00",7142,24189,1140,24034.295
"2022-08-13 00:00:00",5987,22662,820,24599.175000000003
"2022-08-14 00:00:00",5723,22478,776,24586.5
"2022-08-15 00:00:00",6062,28037,1108,24493.285
"2022-08-16 00:00:00",6800,27444,1107,23960.16
"2022-08-17 00:00:00",8335,27743,1358,23813.58
"2022-08-18 00:00:00",5969,26255,1240,23355.385000000002
"2022-08-19 00:00:00",6214,30224,1618,22002.005
"2022-08-20 00:00:00",6132,22925,1269,21066.975
"2022-08-21 00:00:00",4694,20601,1011,21409.325
"2022-08-22 00:00:00",5196,25819,2232,21216.585
"2022-08-23 00:00:00",7071,28688,1327,21286.04
"2022-08-24 00:00:00",6763,29590,1079,21516.89
"2022-08-25 00:00:00",6488,27235,889,21563.09
"2022-08-26 00:00:00",5972,26551,1283,20989.324999999997
"2022-08-27 00:00:00",4429,26921,1212,20095.934999999998
"2022-08-28 00:00:00",4371,26353,1139,19841.64
"2022-08-29 00:00:00",6247,28419,1317,19981.845
"2022-08-30 00:00:00",4798,22825,1070,20061.335
"2022-08-31 00:00:00",5597,25773,1259,20143.915
"2022-09-01 00:00:00",5448,26924,1259,19887.78
"2022-09-02 00:00:00",5318,26163,1240,20099.83
"2022-09-03 00:00:00",5235,22109,806,19855.665
"2022-09-04 00:00:00",4232,22401,681,19806.9
"2022-09-05 00:00:00",5555,26579,949,19845.16
"2022-09-06 00:00:00",6648,29021,1176,19442.235
"2022-09-07 00:00:00",6859,27683,1350,19008.96
"2022-09-08 00:00:00",6417,25997,1209,19238.345
"2022-09-09 00:00:00",6404,28924,1188,20429.510000000002
"2022-09-10 00:00:00",5328,24569,921,21473.08
"2022-09-11 00:00:00",4704,24230,814,21608.755
"2022-09-12 00:00:00",6518,29101,1083,22025.125
"2022-09-13 00:00:00",6133,30740,1045,21341.129999999997
"2022-09-14 00:00:00",5602,27799,1173,20091.39
"2022-09-15 00:00:00",7690,29022,1054,19931.645
"2022-09-16 00:00:00",6980,27498,1130,19618.315000000002
"2022-09-17 00:00:00",6016,24991,944,19973.16
"2022-09-18 00:00:00",6142,25283,839,19733.28
"2022-09-19 00:00:00",6315,28678,1444,18986.835
"2022-09-20 00:00:00",6377,28654,1172,19185.074999999997
"2022-09-21 00:00:00",6684,29263,1237,18967.345
"2022-09-22 00:00:00",6750,28520,1118,18938.165
"2022-09-23 00:00:00",7672,25578,1206,19020.405
"2022-09-24 00:00:00",7200,21924,1038,19060.86
"2022-09-25 00:00:00",7609,21521,815,18912.315
"2022-09-26 00:00:00",7288,25578,1023,19002.675000000003
"2022-09-27 00:00:00",8844,28533,1126,19604.760000000002
"2022-09-28 00:00:00",7885,27903,1030,19134.85
"2022-09-29 00:00:00",7219,26376,842,19244.54
"2022-09-30 00:00:00",6399,26430,1076,19690.739999999998
"2022-10-01 00:00:00",5573,22454,929,19335.575
"2022-10-02 00:00:00",6016,23345,779,19162.120000000003
"2022-10-03 00:00:00",7366,26192,1898,19343.015
"2022-10-04 00:00:00",6456,27208,1299,19979.449999999997
"2022-10-05 00:00:00",6846,25861,882,20061.825
"2022-10-06 00:00:00",6990,28190,1099,20158
"2022-10-07 00:00:00",5791,27617,1047,19695.045
"2022-10-08 00:00:00",5643,24457,722,19449.57
"2022-10-09 00:00:00",5488,23333,711,19442.135
"2022-10-10 00:00:00",5988,26819,885,19289.379999999997
"2022-10-11 00:00:00",6769,27502,1115,19061.260000000002
"2022-10-12 00:00:00",6411,26325,1083,19104.525
"2022-10-13 00:00:00",7736,29001,1219,18866.95
"2022-10-14 00:00:00",6462,28425,882,19516.055
"2022-10-15 00:00:00",7653,23080,930,19107.845
"2022-10-16 00:00:00",6445,23900,907,19245.21
"2022-10-17 00:00:00",7640,26015,956,19417.745000000003
"2022-10-18 00:00:00",8175,26878,1030,19396.61
"2022-10-19 00:00:00",7611,27048,974,19217.345
"2022-10-20 00:00:00",6900,26707,983,19133.535
"2022-10-21 00:00:00",8462,26063,955,18972.415
"2022-10-22 00:00:00",6325,25693,775,19185.65
"2022-10-23 00:00:00",6773,25711,668,19384.735
"2022-10-24 00:00:00",8270,25398,869,19378.635000000002
"2022-10-25 00:00:00",7232,29354,1005,19828.975
"2022-10-26 00:00:00",8912,28370,992,20536.265
"2022-10-27 00:00:00",8572,28821,848,20541.665
"2022-10-28 00:00:00",7399,24036,964,20391.495
"2022-10-29 00:00:00",5421,24012,656,20814.475
"2022-10-30 00:00:00",5430,22134,573,20729.91
"2022-10-31 00:00:00",7766,23385,851,20538.11
"2022-11-01 00:00:00",6043,23696,883,20510.465
"2022-11-02 00:00:00",7622,25677,924,20431.370000000003
"2022-11-03 00:00:00",7889,23773,1025,20213.12
"2022-11-04 00:00:00",7354,25364,1412,20739.135000000002
"2022-11-05 00:00:00",5430,22429,1213,21278.625
"2022-11-06 00:00:00",6327,20704,741,21128.46
"2022-11-07 00:00:00",6046,23693,1274,20731.06
"2022-11-08 00:00:00",7491,27397,2513,19062.559999999998
"2022-11-09 00:00:00",8568,34198,3314,17064.305
"2022-11-10 00:00:00",7974,28063,3528,16894.045
"2022-11-11 00:00:00",8443,26025,2781,17013.765
"2022-11-12 00:00:00",6846,22893,2477,16835.655
"2022-11-13 00:00:00",6510,24361,2460,16578.365
"2022-11-14 00:00:00",7350,28514,2598,16477.760000000002
"2022-11-15 00:00:00",6740,24442,2269,16800.455
"2022-11-16 00:00:00",6360,24117,1998,16680.870000000003
"2022-11-17 00:00:00",9049,18306,1162,16568.61
"2022-11-18 00:00:00",6099,22565,1811,16753.455
"2022-11-19 00:00:00",6178,20719,1836,16668.879999999997
"2022-11-20 00:00:00",5643,21412,1674,16449.6
"2022-11-21 00:00:00",7109,26205,2325,15876.58
"2022-11-22 00:00:00",7690,23897,2256,15938.689999999999
"2022-11-23 00:00:00",7552,22960,1800,16410.64
"2022-11-24 00:00:00",6345,21944,1291,16620.71
"2022-11-25 00:00:00",6795,21738,1172,16471.285
"2022-11-26 00:00:00",5828,22266,1277,16534.91
"2022-11-27 00:00:00",5621,21689,965,16494.545
"2022-11-28 00:00:00",6037,23687,1595,16239.29
"2022-11-29 00:00:00",5633,22600,1404,16312.545
"2022-11-30 00:00:00",6542,23874,1581,16820.68
"2022-12-01 00:00:00",5500,22690,1388,17060.57
"2022-12-02 00:00:00",5512,20929,1264,16964.545
"2022-12-03 00:00:00",4109,18220,867,17010.575
"2022-12-04 00:00:00",4192,18345,901,17039.655
"2022-12-05 00:00:00",4987,22377,1233,17144.285
"2022-12-06 00:00:00",5362,22038,1354,17009.440000000002
"2022-12-07 00:00:00",3778,17675,1151,16920.095
"2022-12-08 00:00:00",4631,21268,1255,17022.25
"2022-12-09 00:00:00",4283,19802,1164,17198.39
"2022-12-10 00:00:00",4060,17704,958,17161.98
"2022-12-11 00:00:00",3817,16760,946,17170.03
"2022-12-12 00:00:00",5770,21302,1501,17060.440000000002
"2022-12-13 00:00:00",5806,22740,1883,17520.65
"2022-12-14 00:00:00",5622,22465,1579,18014.325
"2022-12-15 00:00:00",4746,20913,1195,17575.305
"2022-12-16 00:00:00",5234,21540,1474,17066.105000000003
"2022-12-17 00:00:00",4424,18501,1130,16693.870000000003
"2022-12-18 00:00:00",4118,16315,831,16751.93
"2022-12-19 00:00:00",5812,21354,1208,16581.895
"2022-12-20 00:00:00",5881,21276,1129,16716.809999999998
"2022-12-21 00:00:00",5160,21452,1249,16830.36
"2022-12-22 00:00:00",5141,21252,1340,16716.045
"2022-12-23 00:00:00",4807,19422,1196,16835.394999999997
"2022-12-24 00:00:00",3853,16730,732,16818.65
"2022-12-25 00:00:00",3993,15303,727,16793.65
"2022-12-26 00:00:00",5664,17401,1001,16861.82
"2022-12-27 00:00:00",4567,19432,1022,16783.17
"2022-12-28 00:00:00",5881,20485,1154,16619.67
"2022-12-29 00:00:00",5338,20358,1089,16568.620000000003
"2022-12-30 00:00:00",4804,19762,1249,16501.005
"2022-12-31 00:00:00",4787,16833,903,16556.254999999997
"2023-01-01 00:00:00",5221,15984,655,16561.335
"2023-01-02 00:00:00",6419,19220,975,16656.11
"2023-01-03 00:00:00",6295,21173,1177,16685.855
"2023-01-04 00:00:00",4760,21281,1191,16811.82
"2023-01-05 00:00:00",5837,20630,1241,16817.239999999998
"2023-01-06 00:00:00",5798,21176,1166,16850.595
"2023-01-07 00:00:00",4759,18538,942,16939.004999999997
"2023-01-08 00:00:00",4327,18710,886,17022.745
"2023-01-09 00:00:00",5629,22840,1155,17245.395
"2023-01-10 00:00:00",5632,21529,1155,17316.465
"2023-01-11 00:00:00",5572,21757,1055,17655.58
"2023-01-12 00:00:00",5730,25798,1281,18499.355000000003
"2023-01-13 00:00:00",5494,23844,1473,19354.84
"2023-01-14 00:00:00",6197,24596,1224,20575.46
"2023-01-15 00:00:00",6329,20547,1027,20811.675
"2023-01-16 00:00:00",6677,23479,1353,21037.36
"2023-01-17 00:00:00",5606,24201,1263,21210.795
"2023-01-18 00:00:00",6667,25277,1238,21018.14
"2023-01-19 00:00:00",6057,23384,1394,20925.71
"2023-01-20 00:00:00",6387,19955,1156,21804.574999999997
"2023-01-21 00:00:00",3423,10547,667,22896.48
"2023-01-22 00:00:00",8018,21983,1175,22707.675000000003
"2023-01-23 00:00:00",10150,25699,1134,22870.165
"2023-01-24 00:00:00",9162,25750,2482,22822.309999999998
"2023-01-25 00:00:00",8223,24890,1977,23077.82
"2023-01-26 00:00:00",7393,24524,1249,23069.21
"2023-01-27 00:00:00",7567,24739,1286,23039.795
"2023-01-28 00:00:00",6667,23199,1107,23038.635000000002
"2023-01-29 00:00:00",7435,22709,1162,23464.73
"2023-01-30 00:00:00",8473,26012,1292,23186.815
"2023-01-31 00:00:00",8097,25377,1301,22998.275
"2023-02-01 00:00:00",7041,19536,1330,23296.115
"2023-02-02 00:00:00",7983,20018,1425,23826.11
"2023-02-03 00:00:00",7547,19185,1214,23470.335
"2023-02-04 00:00:00",6551,16773,952,23425.53
"2023-02-05 00:00:00",6125,17067,909,23113.33
"2023-02-06 00:00:00",6457,17988,1093,22901.715
"2023-02-07 00:00:00",8235,19879,1110,23047.945
"2023-02-08 00:00:00",6194,18038,851,23048.120000000003
"2023-02-09 00:00:00",7115,20130,1349,22370.915
"2023-02-10 00:00:00",6850,18388,1300,21717.7
"2023-02-11 00:00:00",5799,15151,1026,21754.364999999998
"2023-02-12 00:00:00",5904,14324,756,21870.55
"2023-02-13 00:00:00",6261,17224,1233,21651.34
"2023-02-14 00:00:00",6553,17930,985,21947.985
"2023-02-15 00:00:00",12447,19797,983,23199.215
"2023-02-16 00:00:00",14625,23659,1252,24377.895
"2023-02-17 00:00:00",8023,19184,1159,24190.65
"2023-02-18 00:00:00",5575,13936,653,24654.629999999997
"2023-02-19 00:00:00",6863,15830,705,24714.205
"2023-02-20 00:00:00",10425,17761,875,24485.995
"2023-02-21 00:00:00",8656,17316,1011,24692.475
"2023-02-22 00:00:00",7612,17716,1076,24034.775
"2023-02-23 00:00:00",7422,17587,1108,24112.185
"2023-02-24 00:00:00",6885,16873,1048,23478.120000000003
"2023-02-25 00:00:00",6677,14529,895,23013.565000000002
"2023-02-26 00:00:00",5513,13566,763,23370.995
"2023-02-27 00:00:00",6871,16890,1035,23510.465
"2023-02-28 00:00:00",6457,16743,1083,23317.809999999998
"2023-03-01 00:00:00",6589,16882,1019,23500.005
"2023-03-02 00:00:00",6646,16312,1052,23500.525
"2023-03-03 00:00:00",6684,16659,1623,22812.19
"2023-03-04 00:00:00",5626,14346,913,22295.105000000003
"2023-03-05 00:00:00",5488,13530,824,22436.46
"2023-03-06 00:00:00",6582,16053,1096,22450.41
"2023-03-07 00:00:00",6882,16253,1052,22253.14
"2023-03-08 00:00:00",6597,16055,1075,21952.72
"2023-03-09 00:00:00",5879,17103,1236,20970.855
"2023-03-10 00:00:00",7522,19656,2032,19984.165
"2023-03-11 00:00:00",6676,17480,1873,20373.23
"2023-03-12 00:00:00",6792,16578,1637,21331.8
"2023-03-13 00:00:00",10859,24499,2588,23236.54
"2023-03-14 00:00:00",18437,26432,2201,25295.885
"2023-03-15 00:00:00",49242,75953,7397,24600.155
"2023-03-16 00:00:00",51567,67814,5597,24715.825
"2023-03-17 00:00:00",47236,86952,7573,26364.915
"2023-03-18 00:00:00",43556,68436,6400,27202.52
"2023-03-19 00:00:00",41851,69540,7718,27675.04
"2023-03-20 00:00:00",44761,76615,8898,27882.11
"2023-03-21 00:00:00",32105,68755,7080,27954.85
"2023-03-22 00:00:00",38411,78817,8902,27779.405
"2023-03-23 00:00:00",34733,60257,6769,27999.379999999997
"2023-03-24 00:00:00",33769,59440,6365,27732.48
"2023-03-25 00:00:00",29737,48738,5311,27499.65
"2023-03-26 00:00:00",28223,51003,5314,27830.035
"2023-03-27 00:00:00",35040,60637,6688,27304.95
"2023-03-28 00:00:00",33062,55049,5433,27080.815
"2023-03-29 00:00:00",35239,63044,5848,27951.370000000003
"2023-03-30 00:00:00",36136,61453,5307,28452.27
"2023-03-31 00:00:00",30444,59737,5413,28095.85
"2023-04-01 00:00:00",30001,50589,4164,28538.184999999998
"2023-04-02 00:00:00",33273,51246,4330,28209.655
"2023-04-03 00:00:00",31834,54797,4894,27892.449999999997
"2023-04-04 00:00:00",30623,49824,4284,28056.04
"2023-04-05 00:00:00",31160,60998,5050,28311.35
"2023-04-06 00:00:00",34567,57225,4630,27958.504999999997
"2023-04-07 00:00:00",28726,48710,4239,27950.855
"2023-04-08 00:00:00",29004,48310,4588,28014.905
"2023-04-09 00:00:00",26274,44306,4227,28180.06
"2023-04-10 00:00:00",36084,59728,5452,28980.385000000002
"2023-04-11 00:00:00",46972,76290,6806,30082.975
"2023-04-12 00:00:00",38477,65179,6833,30102.425000000003
"2023-04-13 00:00:00",32491,56927,4421,30236.129999999997
"2023-04-14 00:00:00",36065,55625,4615,30520.699999999997
"2023-04-15 00:00:00",28048,44983,3890,30425.795
"2023-04-16 00:00:00",25830,44391,3512,30357.545
"2023-04-17 00:00:00",30837,55470,4330,29795.015
"2023-04-18 00:00:00",36177,55506,3959,29814.239999999998
